Customer_ID,Chain,Gender,Offer_ID,Market,Previous_Interactions,Brand,Sales_Price,Purchase_Price,Sales_Expense,Profit_Margin,Offer_Incentive_Sent_Via,Channel,Response_Time,Conversion,Competitor_Price,Price_Difference,Preferred_Channel,Profit
2973,51,Male,Offer3,South,3,Brand4,36000.0,30288.58490574904,3191.458999580276,2519.9560946706865,Personalized_Email,Online,20.895403692149376,1,34589.978558332536,1410.0214416674644,In_Person,2519.9560946706865
2974,28,Male,Offer2,West,3,Brand3,26000.0,19278.964571385197,2785.62879202408,3935.4066365907233,Generic_App_Notification,Online,29.73423360537117,0,24777.067645570525,1222.9323544294748,Phone,0.0
2975,27,Female,Offer2,North,1,Brand1,45000.0,34444.13608774228,2303.304969360544,8252.558942897178,Generic_App_Notification,In_Person,32.9799801324779,1,46390.683491930635,-1390.6834919306348,Online,8252.558942897178
2976,32,Female,Offer3,North,1,Brand1,50000.0,39189.762513198264,3473.385653817856,7336.85183298388,Generic_App_Notification,Online,37.78868185680036,1,48835.66289335678,1164.3371066432228,In_Person,7336.85183298388
2977,34,Male,Offer3,West,2,Brand4,30000.0,25765.953709623536,3009.3031573207822,1224.7431330556817,Generic_App_Notification,Online,17.541722151921714,1,29593.03111721665,406.9688827833488,Online,1224.7431330556817
2978,57,Male,Offer2,South,2,Brand4,45000.0,35942.185809514755,2339.052693938328,6718.761496546917,Generic_App_Notification,Phone,23.715961307697594,1,43141.4191345707,1858.5808654292996,Phone,6718.761496546917
2979,35,Male,Offer1,South,0,Brand1,46000.0,36734.404302199655,3755.40354048002,5510.192157320325,Personalized_Email,Phone,35.8854197368941,1,44144.447328352544,1855.552671647456,Phone,5510.192157320325
2980,26,Male,Offer2,North,0,Brand3,50000.0,39308.876185521454,2119.8727641541595,8571.251050324387,Generic_App_Notification,Phone,15.179104912292187,0,50572.71678458003,-572.7167845800286,Online,0.0
2981,42,Female,Offer2,East,0,Brand4,30000.0,22371.534535777893,3572.733359177924,4055.732105044183,Personalized_Email,Phone,31.06190038465314,1,30156.68894803948,-156.68894803948206,Phone,4055.732105044183
2982,57,Female,Offer1,North,2,Brand3,43000.0,38038.415206269776,4828.983473366204,132.60132036402047,Generic_App_Notification,In_Person,30.280978403214306,1,42107.327638581286,892.672361418714,Online,132.60132036402047
2983,31,Male,Offer1,East,1,Brand4,27000.0,20616.126051546045,3915.8079167260657,2468.066031727889,Personalized_Email,Phone,4.131615056949625,1,26872.391401968893,127.60859803110723,Phone,2468.066031727889
2984,42,Male,Offer3,South,3,Brand2,39000.0,31726.232154005225,2673.598238545312,4600.169607449463,Generic_App_Notification,Phone,25.05654283586363,1,38563.97128093779,436.0287190622039,Phone,4600.169607449463
2985,67,Male,Offer1,South,1,Brand3,41000.0,29919.99383128291,3990.2372848101,7089.768883906989,Personalized_Email,Online,33.30781930609165,1,41799.71695732727,-799.7169573272695,Phone,7089.768883906989
2986,39,Male,Offer2,West,2,Brand1,42000.0,33047.644493632,4236.967267200601,4715.388239167402,Personalized_Email,In_Person,27.881487918979936,1,43520.773904217065,-1520.7739042170651,Phone,4715.388239167402
2987,69,Male,Offer1,South,3,Brand2,26000.0,22899.778284079937,2303.361867991902,796.8598479281645,Personalized_Email,Online,25.257171458951696,1,26689.266290559644,-689.2662905596444,In_Person,796.8598479281645
2988,47,Male,Offer2,East,1,Brand3,45000.0,40459.18714659533,3820.5288626331544,720.2839907715156,Generic_App_Notification,Online,31.56173033170131,1,42769.8344235069,2230.1655764930983,In_Person,720.2839907715156
2989,37,Female,Offer1,North,4,Brand4,33000.0,25487.56225444088,2737.584784293659,4774.852961265461,Personalized_Email,Online,39.88895317663307,1,31678.526421699935,1321.4735783000651,Online,4774.852961265461
2990,38,Female,Offer1,West,1,Brand1,26000.0,19000.750840834546,4274.089927127475,2725.159232037983,Generic_App_Notification,Phone,35.37589024495032,1,25816.37962813887,183.62037186112863,Online,2725.159232037983
2991,61,Female,Offer2,East,2,Brand4,36000.0,27464.050992458844,2181.510380701443,6354.438626839713,Generic_App_Notification,In_Person,22.441467858418243,1,37266.47588117196,-1266.4758811719585,Online,6354.438626839713
2992,49,Male,Offer3,North,1,Brand3,46000.0,35210.62426916057,4751.03868009773,6038.337050741697,Generic_App_Notification,Phone,15.410101196979385,1,44790.08126514061,1209.9187348593914,Online,6038.337050741697
2993,68,Male,Offer1,North,4,Brand2,49000.0,40616.18618396671,3299.1477490558937,5084.6660669773955,Generic_App_Notification,In_Person,35.1946705847542,1,50856.8652240877,-1856.8652240876984,Phone,5084.6660669773955
2994,63,Male,Offer2,North,4,Brand3,42000.0,33567.7164857543,2413.213255742861,6019.070258502836,Generic_App_Notification,Online,18.22261480412608,1,40362.05736587275,1637.9426341272483,Phone,6019.070258502836
2995,66,Female,Offer2,South,0,Brand1,20000.0,17073.838913062522,2677.485074847288,248.67601209018991,Generic_App_Notification,In_Person,24.719657500468234,0,19145.214247696946,854.7857523030543,Phone,0.0
2996,38,Male,Offer3,North,3,Brand2,24000.0,20166.25576558791,2391.19445325613,1442.54978115596,Generic_App_Notification,Online,32.00944877731145,1,24992.207273149437,-992.2072731494372,Online,1442.54978115596
2997,52,Male,Offer2,South,1,Brand1,22000.0,16505.758385271085,1584.9853434286213,3909.2562713002935,Generic_App_Notification,Phone,41.4652630478163,0,21256.34923719272,743.6507628072795,In_Person,0.0
2998,49,Female,Offer2,North,2,Brand4,23000.0,19707.57617347458,1273.969587549877,2018.454238975544,Generic_App_Notification,Online,42.858135840737106,1,22916.683837753862,83.3161622461339,Online,2018.454238975544
2999,47,Male,Offer2,North,0,Brand2,31000.0,26954.26357487186,2287.114780553044,1758.6216445750956,Generic_App_Notification,Phone,30.606855056790582,0,30460.46683694713,539.5331630528744,In_Person,0.0
3000,56,Female,Offer3,South,2,Brand3,30000.0,24590.34113852401,2834.7617643127596,2574.89709716323,Generic_App_Notification,Phone,24.90508187226396,1,28942.9093039946,1057.0906960054017,In_Person,2574.89709716323
3001,66,Female,Offer1,South,3,Brand4,23000.0,20367.27146254345,2447.267757744076,185.46077971247496,Personalized_Email,Phone,17.99358309351029,1,23303.855334408086,-303.8553344080865,Phone,185.46077971247496
3002,29,Male,Offer2,East,0,Brand4,46000.0,39403.12272915786,1055.6780146692488,5541.199256172889,Generic_App_Notification,Online,49.5863011964104,0,48132.89448500494,-2132.8944850049375,Phone,0.0
3003,58,Female,Offer3,North,4,Brand3,38000.0,31125.00889223631,3316.024983809914,3558.966123953776,Generic_App_Notification,Phone,27.101140930252747,1,38600.81589804605,-600.8158980460503,Online,3558.966123953776
3004,64,Male,Offer2,South,0,Brand4,44000.0,38774.26077635731,1579.2659195637627,3646.473304078927,Generic_App_Notification,In_Person,36.77828655246121,0,43356.27420422025,643.7257957797483,Online,0.0
3005,35,Female,Offer2,East,6,Brand1,31000.0,25422.222577491342,1844.021114246464,3733.7563082621937,Personalized_Email,In_Person,31.967801834448633,1,31656.570563010744,-656.5705630107441,In_Person,3733.7563082621937
3006,38,Male,Offer2,East,4,Brand3,32000.0,25735.623214958978,1482.994137124802,4781.38264791622,Generic_App_Notification,In_Person,25.043978176177585,1,30858.394097503147,1141.6059024968529,In_Person,4781.38264791622
3007,30,Female,Offer2,South,7,Brand4,30000.0,23137.550042466617,3081.730920114067,3780.719037419315,Generic_App_Notification,In_Person,24.62043984542583,0,30240.048932080223,-240.04893208022625,Phone,0.0
3008,38,Male,Offer2,North,0,Brand2,33000.0,28926.89798192334,1380.6371696560805,2692.4648484205804,Personalized_Email,Phone,16.168750022868124,1,32899.20957228245,100.79042771754756,In_Person,2692.4648484205804
3009,25,Female,Offer2,East,2,Brand3,38000.0,27532.726498633445,2025.428996735651,8441.844504630904,Generic_App_Notification,In_Person,41.224253134256664,0,37467.93757140983,532.0624285901722,In_Person,0.0
3010,63,Female,Offer2,North,0,Brand3,35000.0,27814.51899952219,2806.834870479972,4378.646129997836,Generic_App_Notification,Online,28.7946935569566,0,35838.48555850299,-838.4855585029873,Online,0.0
3011,57,Female,Offer2,North,1,Brand4,45000.0,36336.71998687519,1670.8355406874848,6992.4444724373225,Generic_App_Notification,In_Person,44.295733613753384,0,43283.19215440098,1716.807845599018,Online,0.0
3012,63,Male,Offer3,East,2,Brand3,47000.0,38114.6416036359,2784.965446807332,6100.392949556767,Generic_App_Notification,In_Person,25.512324999756927,1,47154.115234770914,-154.11523477091396,In_Person,6100.392949556767
3013,24,Male,Offer1,South,2,Brand3,34000.0,28232.850847299655,2370.940502869568,3396.2086498307776,Generic_App_Notification,Online,27.019794963404983,0,35204.95091028137,-1204.950910281368,In_Person,0.0
3014,40,Female,Offer2,North,2,Brand3,27000.0,21631.296370970605,4442.388709478423,926.3149195509714,Generic_App_Notification,Online,18.66735970964313,0,26194.617420378745,805.382579621255,In_Person,0.0
3015,61,Male,Offer2,West,1,Brand3,48000.0,36065.4542173433,4179.612850513157,7754.9329321435425,Personalized_Email,In_Person,26.885594506635144,0,46869.797961261545,1130.2020387384546,Online,0.0
3016,49,Female,Offer2,South,4,Brand3,42000.0,36598.3329275718,4971.418333862126,430.2487385660752,Generic_App_Notification,Phone,17.598809826003446,1,42674.821529641486,-674.8215296414855,Online,430.2487385660752
3017,28,Male,Offer1,East,2,Brand3,39000.0,32428.69755711712,3115.6469318617897,3455.6555110210898,Personalized_Email,Online,34.026614558461965,1,40063.089137742434,-1063.089137742434,Phone,3455.6555110210898
3018,39,Female,Offer2,West,3,Brand1,42000.0,36608.777635166574,3301.5883742302003,2089.633990603226,Personalized_Email,Phone,31.07809211791231,1,41090.00952580345,909.9904741965512,Phone,2089.633990603226
3019,39,Male,Offer3,North,2,Brand4,22000.0,16614.591360313658,4786.583392462931,598.8252472234108,Generic_App_Notification,Phone,44.748759626316144,1,21691.775618780885,308.22438121911546,Phone,598.8252472234108
3020,60,Female,Offer2,South,3,Brand1,22000.0,18203.050337572415,2598.3688587500737,1198.5808036775115,Personalized_Email,In_Person,15.42244184918754,1,22527.80746235686,-527.8074623568609,Phone,1198.5808036775115
3021,42,Female,Offer3,West,1,Brand4,25000.0,21070.868725381973,3222.730738032769,706.4005365852577,Generic_App_Notification,Phone,42.16001896726973,0,24463.309162842583,536.6908371574173,Online,0.0
3022,39,Female,Offer3,South,2,Brand3,24000.0,18640.344769765623,2516.341982901895,2843.313247332482,Generic_App_Notification,Phone,20.215561468411693,1,24398.994011295563,-398.9940112955628,Phone,2843.313247332482
3023,45,Female,Offer1,North,5,Brand4,33000.0,28460.811180165547,3183.4428235923715,1355.7459962420817,Generic_App_Notification,Phone,33.442316047373,0,31874.154677659084,1125.845322340916,Online,0.0
3024,46,Male,Offer1,South,3,Brand1,25000.0,17512.543874211482,1323.0657300701578,6164.39039571836,Personalized_Email,In_Person,18.545614527702,1,24778.27614872103,221.72385127896996,Online,6164.39039571836
3025,30,Female,Offer3,West,2,Brand4,46000.0,37673.26170197084,4135.176373374926,4191.561924654233,Generic_App_Notification,Online,32.027736469543704,0,46867.915164726866,-867.9151647268664,Phone,0.0
3026,35,Male,Offer3,South,0,Brand3,37000.0,30440.406680605764,4941.119789716176,1618.473529678061,Generic_App_Notification,In_Person,4.894037449010171,1,36851.646857577245,148.3531424227549,Online,1618.473529678061
3027,19,Male,Offer1,East,1,Brand3,31000.0,25009.82717683954,1262.9616097582157,4727.211213402245,Personalized_Email,Online,23.294184513393347,1,29509.63577991144,1490.3642200885588,In_Person,4727.211213402245
3028,46,Female,Offer1,East,2,Brand3,22000.0,18172.213342445575,4204.158920925897,-376.3722633714724,Generic_App_Notification,Phone,31.060990884578068,0,21794.03678562993,205.9632143700692,Phone,-0.0
3029,38,Male,Offer1,West,4,Brand1,38000.0,27870.924113376856,1966.9392019801348,8162.13668464301,Generic_App_Notification,Online,47.5544661846182,1,37195.67410538077,804.3258946192364,Phone,8162.13668464301
3030,32,Male,Offer3,South,1,Brand2,23000.0,19249.994816290928,1790.188213107925,1959.8169706011472,Generic_App_Notification,Online,8.719852870711474,1,22082.949020507527,917.0509794924728,In_Person,1959.8169706011472
3031,69,Male,Offer1,West,5,Brand3,42000.0,32220.62728782799,3773.4815930938257,6005.8911190781855,Generic_App_Notification,Online,29.977221591312336,0,39938.37964892433,2061.6203510756677,Phone,0.0
3032,44,Female,Offer2,South,3,Brand3,44000.0,34778.072934668075,1176.5289942263269,8045.398071105598,Generic_App_Notification,Online,24.81255473168482,1,42000.26776689197,1999.732233108036,Online,8045.398071105598
3033,67,Male,Offer3,North,2,Brand4,36000.0,27598.387420773135,2852.9573890094416,5548.655190217423,Generic_App_Notification,Phone,10.839473598637689,1,37617.29156785587,-1617.291567855871,Online,5548.655190217423
3034,48,Male,Offer1,East,5,Brand2,24000.0,19074.89377679753,1005.7778636612852,3919.328359541186,Generic_App_Notification,Online,18.751716090241885,0,24599.566098427807,-599.5660984278074,Online,0.0
3035,32,Female,Offer2,North,3,Brand4,44000.0,36269.80919330338,3217.5761145858955,4512.614692110725,Generic_App_Notification,Online,25.288893737961377,1,45934.86353681782,-1934.863536817822,Phone,4512.614692110725
3036,68,Female,Offer1,South,1,Brand1,29000.0,25162.392131194196,2848.326670926493,989.2811978793112,Generic_App_Notification,Phone,34.670767869432744,0,27882.87330019846,1117.1266998015417,In_Person,0.0
3037,40,Male,Offer3,North,2,Brand2,27000.0,21510.549311257193,4661.93042672269,827.5202620201171,Generic_App_Notification,Online,30.878983616908723,1,27190.3762348155,-190.37623481549963,In_Person,827.5202620201171
3038,41,Female,Offer1,West,3,Brand3,34000.0,25997.9220277045,3881.0876111376615,4120.990361157839,Generic_App_Notification,In_Person,16.875160528671223,1,32583.181121163856,1416.818878836144,Phone,4120.990361157839
3039,61,Male,Offer2,West,0,Brand2,48000.0,38284.24203768369,1504.024687515765,8211.733274800546,Personalized_Email,Online,11.659648546236967,1,45728.67067776337,2271.3293222366265,Online,8211.733274800546
3040,30,Male,Offer2,South,2,Brand3,29000.0,24295.06125160899,2418.1598390077893,2286.778909383221,Generic_App_Notification,In_Person,34.17648814233181,1,28902.215318876748,97.78468112325208,Online,2286.778909383221
3041,39,Male,Offer1,East,3,Brand1,47000.0,36158.98673722248,4726.319078715247,6114.694184062277,Generic_App_Notification,In_Person,28.047326496882516,1,47687.814672299915,-687.8146722999154,Phone,6114.694184062277
3042,60,Female,Offer1,West,2,Brand4,22000.0,17222.841128782984,3901.336589096359,875.8222821206568,Generic_App_Notification,In_Person,46.11424552423751,0,21039.837194034557,960.1628059654432,Phone,0.0
3043,54,Male,Offer2,East,0,Brand1,23000.0,18689.063158240187,3377.100459945156,933.8363818146564,Personalized_Email,Phone,26.474439738397013,0,22689.63734847209,310.3626515279102,Online,0.0
3044,50,Female,Offer1,South,1,Brand1,41000.0,31110.875963384267,3236.286363147607,6652.837673468126,Generic_App_Notification,In_Person,41.43230896696307,0,39319.68470645545,1680.3152935445469,Phone,0.0
3045,20,Female,Offer3,East,1,Brand3,26000.0,19287.240229631097,2592.3938656155096,4120.365904753393,Generic_App_Notification,In_Person,35.43838086921714,1,25641.46946894041,358.53053105959407,In_Person,4120.365904753393
3046,36,Male,Offer3,South,2,Brand4,29000.0,21114.27524640692,3340.8058506759103,4544.91890291717,Personalized_Email,Phone,38.21607085528585,1,28918.20752505704,81.79247494296214,In_Person,4544.91890291717
3047,40,Female,Offer2,North,2,Brand1,24000.0,18492.527919005155,4086.6576594703615,1420.8144215244834,Personalized_Email,Phone,34.324124752062694,1,23610.07532477821,389.9246752217914,Phone,1420.8144215244834
3048,46,Female,Offer2,South,3,Brand2,30000.0,21290.05743862834,1510.1507054254698,7199.79185594619,Generic_App_Notification,In_Person,34.54331920724391,0,30228.74707290212,-228.74707290212243,Online,0.0
3049,47,Female,Offer2,North,4,Brand1,28000.0,22867.502149573207,4879.322558592498,253.1752918342945,Generic_App_Notification,Phone,7.081426547757723,0,28236.85215798632,-236.85215798631907,In_Person,0.0
3050,56,Female,Offer3,South,2,Brand3,42000.0,30877.638674379206,1957.459476355898,9164.901849264896,Generic_App_Notification,Online,27.630873985559145,1,41298.32839767676,701.6716023232366,Phone,9164.901849264896
3051,61,Female,Offer2,West,0,Brand2,41000.0,31794.63729710635,2790.9707257494997,6414.391977144151,Generic_App_Notification,In_Person,23.363817205700233,0,40547.35350591883,452.6464940811711,Online,0.0
3052,64,Male,Offer1,West,0,Brand2,49000.0,36938.38359090405,1090.862498591128,10970.753910504822,Generic_App_Notification,In_Person,42.70653836542879,0,48711.221527770074,288.7784722299257,Phone,0.0
3053,42,Female,Offer1,East,3,Brand4,42000.0,34695.27571727069,3201.3836918339416,4103.340590895366,Generic_App_Notification,Online,19.983253778213317,0,41477.743887619734,522.2561123802661,Phone,0.0
3054,54,Male,Offer2,South,2,Brand2,41000.0,35672.834424028304,2527.467389046495,2799.698186925201,Generic_App_Notification,Phone,27.19719584722967,1,42068.655408286395,-1068.655408286395,Phone,2799.698186925201
3055,64,Male,Offer2,South,1,Brand2,41000.0,33893.068552504425,1999.0234890919933,5107.907958403583,Personalized_Email,Online,38.008657226367426,1,39523.78476646378,1476.2152335362189,Phone,5107.907958403583
3056,25,Male,Offer2,South,5,Brand3,46000.0,37191.045343795224,4942.097015129423,3866.857641075353,Generic_App_Notification,Online,33.00965392307362,1,47642.36297788785,-1642.362977887853,Phone,3866.857641075353
3057,59,Male,Offer1,East,1,Brand4,29000.0,24180.68568806784,2712.5645706890978,2106.74974124306,Personalized_Email,Phone,31.67307489256608,1,28510.627950513677,489.3720494863228,Online,2106.74974124306
3058,33,Male,Offer2,West,3,Brand1,29000.0,20473.945699009157,2657.1854543755885,5868.868846615254,Generic_App_Notification,Phone,41.091967211725866,0,29649.48647729552,-649.4864772955225,In_Person,0.0
3059,25,Male,Offer1,South,4,Brand2,42000.0,30431.895152081805,2852.4130579239045,8715.691789994291,Generic_App_Notification,In_Person,32.60083146974468,0,43611.85833937438,-1611.858339374383,Online,0.0
3060,18,Female,Offer1,East,4,Brand1,27000.0,19412.607074243635,1464.6151162646452,6122.777809491719,Generic_App_Notification,In_Person,24.55065713095923,0,28046.122294512275,-1046.1222945122754,In_Person,0.0
3061,61,Female,Offer2,South,6,Brand1,47000.0,33823.05335803857,2572.3844392597807,10604.562202701652,Personalized_Email,In_Person,17.03730643682476,1,46776.1158290683,223.8841709316985,Phone,10604.562202701652
3062,22,Female,Offer1,North,1,Brand1,36000.0,27075.482749415147,2345.6170364222453,6578.900214162608,Personalized_Email,Phone,34.86701744542983,1,35123.77136844658,876.228631553422,Phone,6578.900214162608
3063,20,Male,Offer2,South,4,Brand4,29000.0,23385.903110222593,2860.4978350502174,2753.59905472719,Personalized_Email,In_Person,22.29895738242383,1,29306.705243395692,-306.7052433956924,Online,2753.59905472719
3064,18,Female,Offer2,North,4,Brand1,43000.0,31086.261576448025,4426.484667365128,7487.253756186847,Generic_App_Notification,Online,27.588612859294773,1,41641.04094554107,1358.95905445893,Online,7487.253756186847
3065,21,Female,Offer2,East,1,Brand3,29000.0,25723.67419889846,1771.1415782364272,1505.1842228651117,Generic_App_Notification,In_Person,40.78357191949885,1,29842.73092924685,-842.730929246849,In_Person,1505.1842228651117
3066,57,Female,Offer2,East,1,Brand4,49000.0,42671.71666601327,3430.9573028784907,2897.3260311082377,Personalized_Email,Phone,27.787263601847204,1,50035.59000583494,-1035.5900058349434,Phone,2897.3260311082377
3067,52,Male,Offer1,West,3,Brand4,49000.0,43822.114667563226,1150.5483590077126,4027.336973429061,Generic_App_Notification,Phone,25.557660384351745,0,50448.63856908993,-1448.6385690899333,Online,0.0
3068,49,Female,Offer1,South,7,Brand4,40000.0,28340.000360707923,2267.170008400084,9392.829630891993,Generic_App_Notification,In_Person,27.20385216592208,1,39733.03003366108,266.9699663389183,Phone,9392.829630891993
3069,59,Male,Offer3,East,7,Brand4,23000.0,20016.451256610857,2890.63047637077,92.91826701837316,Generic_App_Notification,Phone,27.473745307562005,1,23132.08508976527,-132.08508976527446,Phone,92.91826701837316
3070,51,Female,Offer2,West,1,Brand2,28000.0,24100.91082247234,1297.1166031902258,2601.9725743374356,Generic_App_Notification,Phone,20.088013554825732,1,26887.63458219371,1112.3654178062898,Phone,2601.9725743374356
3071,60,Male,Offer2,South,2,Brand2,35000.0,30814.741052217225,3175.8717384940037,1009.3872092887714,Generic_App_Notification,In_Person,46.773581318433465,0,35656.75966159863,-656.7596615986331,In_Person,0.0
3072,42,Male,Offer1,East,3,Brand1,46000.0,37057.08634247024,2241.30248428832,6701.611173241439,Generic_App_Notification,In_Person,24.50681027869095,1,45939.457930568184,60.542069431816344,Phone,6701.611173241439
3073,27,Male,Offer2,North,2,Brand2,26000.0,22297.023168033505,4971.240054369251,-1268.263222402753,Personalized_Email,Online,37.84387459377227,1,26024.0195852485,-24.019585248501244,In_Person,-1268.263222402753
3074,38,Female,Offer2,East,4,Brand4,23000.0,16335.9196449762,3523.8780087426853,3140.2023462811144,Personalized_Email,Phone,19.81540845770341,1,23798.08194199075,-798.0819419907493,Online,3140.2023462811144
3075,63,Female,Offer2,North,3,Brand1,22000.0,15733.86227372955,1976.7007840628696,4289.436942207581,Generic_App_Notification,In_Person,35.49526488680531,1,22599.106441095453,-599.1064410954532,Online,4289.436942207581
3076,56,Male,Offer2,West,0,Brand3,35000.0,25329.72568664711,1410.692981790142,8259.581331562744,Generic_App_Notification,Online,31.69355704192262,1,35123.17389401507,-123.17389401506809,Phone,8259.581331562744
3077,44,Female,Offer1,West,1,Brand2,47000.0,41499.015315003155,1162.8791174861578,4338.105567510687,Generic_App_Notification,Phone,30.25032072608355,0,46318.99973591677,681.0002640832317,Phone,0.0
3078,44,Male,Offer1,South,1,Brand4,21000.0,14956.911267431486,1363.0930575008465,4679.995675067668,Personalized_Email,Phone,31.749366688747333,1,20887.514428344955,112.48557165504462,In_Person,4679.995675067668
3079,19,Male,Offer3,South,4,Brand1,26000.0,18720.777538835377,3720.2381081157337,3558.9843530488897,Personalized_Email,Online,34.1595937546438,1,25611.985545172534,388.014454827462,Phone,3558.9843530488897
3080,58,Female,Offer3,South,5,Brand2,41000.0,36329.36530156213,4419.96910397736,250.66559446051633,Generic_App_Notification,Phone,27.730976627396327,1,39571.582208500746,1428.4177914992542,Phone,250.66559446051633
3081,65,Female,Offer1,West,2,Brand4,45000.0,32466.5332364905,1626.9324588443114,10906.534304665189,Personalized_Email,In_Person,28.229742775660693,1,45655.99188667838,-655.9918866783773,Phone,10906.534304665189
3082,30,Female,Offer2,North,2,Brand1,44000.0,38453.85542878329,2608.537814211018,2937.6067570056935,Generic_App_Notification,Online,35.77436484012806,1,44842.66601135524,-842.6660113552425,In_Person,2937.6067570056935
3083,26,Male,Offer1,South,6,Brand2,44000.0,37745.58293494812,2416.9413727835663,3837.4756922683127,Generic_App_Notification,Online,18.580456469341488,1,46073.32415196784,-2073.3241519678413,In_Person,3837.4756922683127
3084,69,Male,Offer1,South,2,Brand3,24000.0,16993.353544954338,3578.072364752291,3428.5740902933712,Personalized_Email,In_Person,17.037010300633582,1,23893.69074190885,106.30925809115432,Phone,3428.5740902933712
3085,53,Female,Offer2,West,3,Brand2,32000.0,22539.82334009363,1730.711526894678,7729.465133011692,Generic_App_Notification,Online,31.78946054356491,1,33591.33572082912,-1591.33572082912,Phone,7729.465133011692
3086,39,Male,Offer1,North,2,Brand4,50000.0,40343.88383513593,4813.277241790046,4842.838923074024,Generic_App_Notification,In_Person,9.902245482049691,0,48435.49292752909,1564.5070724709076,Online,0.0
3087,59,Female,Offer2,East,5,Brand4,50000.0,44971.75403766767,3914.2255275626258,1114.0204347697045,Generic_App_Notification,In_Person,13.171603953524668,1,50783.15416490293,-783.1541649029241,In_Person,1114.0204347697045
3088,43,Male,Offer2,South,0,Brand3,38000.0,33279.109216752295,4820.287515538581,-99.39673229087566,Personalized_Email,Phone,48.05246662627298,0,39880.12084328025,-1880.1208432802523,Online,-0.0
3089,29,Female,Offer1,East,0,Brand3,41000.0,31242.208553644537,2109.4769798134657,7648.314466542,Personalized_Email,Phone,45.493958980854785,1,41575.3323745004,-575.3323745004018,Phone,7648.314466542
3090,34,Female,Offer1,East,0,Brand1,49000.0,38085.83049433095,3350.8625514342225,7563.306954234829,Personalized_Email,Phone,24.292375403898156,1,48766.612489555824,233.38751044417583,Phone,7563.306954234829
3091,31,Male,Offer3,South,1,Brand1,33000.0,25660.179575171464,3929.071748441342,3410.7486763871943,Generic_App_Notification,Phone,39.991791678137375,1,33050.33259317937,-50.33259317937336,Phone,3410.7486763871943
3092,31,Female,Offer1,West,3,Brand4,24000.0,20324.05831634407,3843.8248910709353,-167.88320741500684,Generic_App_Notification,Phone,40.3379989404175,0,24829.226732360723,-829.226732360723,Phone,-0.0
3093,51,Female,Offer2,South,1,Brand2,40000.0,30729.06202129907,1085.384397713454,8185.553580987477,Generic_App_Notification,In_Person,34.71091175594618,1,41756.44198314706,-1756.4419831470586,In_Person,8185.553580987477
3094,37,Male,Offer2,North,3,Brand3,49000.0,35748.41120147755,4993.156653959541,8258.432144562907,Personalized_Email,Online,29.210746894406707,1,48774.24000262546,225.75999737453824,Phone,8258.432144562907
3095,28,Female,Offer2,North,1,Brand1,41000.0,34826.280750385115,4712.23989107514,1461.4793585397456,Personalized_Email,Online,36.264481711025496,1,42116.717116224805,-1116.717116224805,Online,1461.4793585397456
3096,33,Male,Offer2,South,3,Brand4,44000.0,34830.53744055692,1479.008325090443,7690.454234352641,Generic_App_Notification,Phone,37.97988368100363,0,45908.22904736354,-1908.229047363537,Online,0.0
3097,68,Female,Offer1,East,1,Brand4,33000.0,23606.73957633068,3174.2670971806815,6218.993326488637,Generic_App_Notification,In_Person,36.42109207267706,0,32280.997899794864,719.0021002051362,Online,0.0
3098,48,Male,Offer1,North,4,Brand4,23000.0,19734.24043506348,2258.2258212776646,1007.5337436588566,Generic_App_Notification,In_Person,14.506656097006584,1,22984.269366736746,15.730633263257914,In_Person,1007.5337436588566
3099,23,Female,Offer1,North,1,Brand3,25000.0,20426.556319751147,4515.576063697146,57.867616551706305,Generic_App_Notification,In_Person,50.330676508608406,0,26238.5438873821,-1238.5438873821004,Online,0.0
3100,36,Female,Offer2,South,6,Brand3,49000.0,39095.81938763408,3790.078522352616,6114.102090013303,Generic_App_Notification,Online,54.033276689783015,0,48282.04496953421,717.9550304657896,In_Person,0.0
3101,54,Female,Offer2,South,6,Brand3,35000.0,29213.40217003096,1894.068626929572,3892.529203039467,Personalized_Email,In_Person,10.90805381701962,1,35418.90784557182,-418.90784557181905,In_Person,3892.529203039467
3102,21,Female,Offer1,West,3,Brand2,20000.0,16021.470731281464,1135.4445814691633,2843.084687249372,Generic_App_Notification,Phone,35.10966776620081,0,20314.063111514377,-314.06311151437694,Phone,0.0
3103,64,Male,Offer1,South,1,Brand3,49000.0,40654.51745028729,2166.9672104590963,6178.515339253613,Personalized_Email,In_Person,50.45722269285987,1,47305.32729204442,1694.6727079555783,In_Person,6178.515339253613
3104,21,Male,Offer2,South,1,Brand4,35000.0,30572.419817557253,1152.5490912313523,3275.0310912113946,Generic_App_Notification,Phone,40.02281802322576,1,36073.159589405695,-1073.1595894056954,In_Person,3275.0310912113946
3105,37,Male,Offer2,North,2,Brand3,45000.0,37021.62931300013,1565.2428519934492,6413.127835006422,Generic_App_Notification,Online,40.12932794138331,1,44608.0527416613,391.9472583387033,In_Person,6413.127835006422
3106,27,Male,Offer3,North,2,Brand2,36000.0,29949.12358455078,3544.5521664548455,2506.3242489943746,Personalized_Email,Online,15.614818474553104,1,36001.16428884598,-1.16428884598281,Phone,2506.3242489943746
3107,41,Male,Offer2,North,0,Brand2,23000.0,18923.737919335104,3980.340272472099,95.9218081927961,Generic_App_Notification,In_Person,37.91094751967693,0,23328.53768138596,-328.53768138596206,Phone,0.0
