Chain,Previous_Interactions,Sales_Price,Purchase_Price,Sales_Expense,Response_Time,Gender,Offer_ID,Market,Customer_ID,Brand,Channel,Preferred_Channel,Offer_Incentive_Sent_Via,Conversion,Profit
67,0,49100.0,38679.02902416633,1140.9131355075142,57.58768679812552,Female,Offer1,East,4545,Brand2,Phone,Phone,Generic_App_Notification,0,9280.057840326152
67,0,48300.0,38095.41260206059,1133.1166871093308,56.12691651889245,Female,Offer3,South,4546,Brand3,Online,Phone,Generic_App_Notification,0,9071.47071083008
22,4,20700.0,18369.05018329736,4874.32745519677,11.955016035993095,Male,Offer1,South,4547,Brand1,In_Person,In_Person,Generic_App_Notification,0,-2543.37763849413
67,0,48500.0,38126.3565769121,1143.0726015179896,59.2798134809328,Female,Offer1,East,4548,Brand4,Phone,In_Person,Generic_App_Notification,0,9230.570821569912
68,0,48600.0,38278.827018237425,1156.5369627533355,58.57718138613003,Female,Offer2,East,4549,Brand1,Phone,In_Person,Generic_App_Notification,0,9164.636019009238
20,4,20600.0,18295.39422655006,4839.12305176302,13.341805249806704,Male,Offer1,East,4550,Brand4,Online,Phone,Generic_App_Notification,0,-2534.5172783130793
67,0,48000.0,37678.53728674526,1198.8690673709211,58.53622117796953,Female,Offer1,North,4551,Brand1,Phone,In_Person,Generic_App_Notification,0,9122.59364588382
21,4,21700.0,19354.754456954248,4818.418698620411,13.003290038256264,Male,Offer2,West,4552,Brand3,Phone,Phone,Generic_App_Notification,0,-2473.173155574659
66,0,49000.0,38683.06166377555,1133.2608368898232,58.07064081110858,Female,Offer3,East,4553,Brand3,In_Person,In_Person,Generic_App_Notification,0,9183.677499334624
21,4,21400.0,19118.409830940476,4730.8459635376175,12.615608107997051,Male,Offer2,West,4554,Brand2,In_Person,In_Person,Personalized_Email,0,-2449.255794478094
20,4,21400.0,19090.97392825485,4836.270499305232,11.278073133206323,Male,Offer2,North,4555,Brand2,In_Person,Phone,Generic_App_Notification,0,-2527.244427560083
67,0,48100.0,37803.92977988891,1122.1336552374523,57.09888316876798,Female,Offer2,South,4556,Brand4,Online,In_Person,Generic_App_Notification,0,9173.936564873638
20,4,21000.0,18769.75046242245,4756.212046252141,12.633729912623462,Male,Offer3,East,4557,Brand3,Phone,Phone,Generic_App_Notification,0,-2525.9625086745864
20,4,21300.0,19030.65387374971,4799.193208761759,12.034690745198978,Male,Offer2,North,4558,Brand1,Online,In_Person,Generic_App_Notification,0,-2529.847082511469
21,4,21000.0,18675.76471299557,4873.589412347832,12.463868407458342,Male,Offer1,South,4559,Brand1,Phone,In_Person,Generic_App_Notification,0,-2549.3541253433978
21,4,21600.0,19353.53993802344,4771.533677972289,12.184644139955395,Male,Offer3,East,4560,Brand1,Phone,In_Person,Personalized_Email,0,-2525.073615995727
21,4,21500.0,19169.770411692894,4858.525768872432,11.612154402725755,Male,Offer3,South,4561,Brand2,Phone,In_Person,Generic_App_Notification,0,-2528.2961805653304
68,4,47800.0,41924.07277519293,4753.461055012939,57.511880606979815,Female,Offer1,West,4562,Brand1,In_Person,Online,Personalized_Email,1,1122.466169794131
21,4,20500.0,18204.370342802013,4837.64259353866,11.972931532248252,Male,Offer1,East,4563,Brand2,Online,Phone,Generic_App_Notification,0,-2542.012936340672
20,4,20900.0,18648.37392152464,4793.374743036949,11.789025454358598,Male,Offer2,South,4564,Brand2,Online,Online,Generic_App_Notification,0,-2541.748664561588
21,4,21200.0,18896.258833484433,4856.517400021574,11.856813015154176,Male,Offer2,South,4565,Brand4,Phone,In_Person,Generic_App_Notification,0,-2552.776233506007
69,0,48100.0,37803.662753401346,1180.8404951142124,56.2722118207822,Female,Offer3,North,4566,Brand1,Online,In_Person,Generic_App_Notification,0,9115.49675148444
67,0,47900.0,37644.39970173506,1160.428600987599,57.23837020602887,Female,Offer1,West,4567,Brand1,In_Person,Phone,Generic_App_Notification,0,9095.171697277336
68,0,47500.0,37300.40618544709,1218.3547313608292,57.22243306461371,Female,Offer3,East,4568,Brand3,Online,Phone,Personalized_Email,0,8981.239083192078
20,4,20700.0,18430.803926595967,4849.277714030683,12.865434758588757,Male,Offer2,North,4569,Brand4,Phone,Phone,Generic_App_Notification,0,-2580.0816406266495
67,0,47900.0,37616.51595643163,1196.72095753563,58.200019457807706,Female,Offer1,South,4570,Brand3,In_Person,Phone,Generic_App_Notification,0,9086.763086032744
67,0,48000.0,37753.582926523806,1111.5727424028476,58.194451547006906,Female,Offer1,East,4571,Brand4,In_Person,In_Person,Generic_App_Notification,0,9134.844331073346
20,4,21500.0,19153.39555451368,4820.054101387032,12.872444147025318,Male,Offer2,East,4572,Brand1,Phone,Phone,Generic_App_Notification,0,-2473.4496559007093
66,0,48400.0,38236.34729971706,1243.0776613616856,56.37524679181426,Female,Offer3,South,4573,Brand2,Online,Online,Personalized_Email,0,8920.575038921254
68,0,48500.0,38167.10511377342,1117.8475484733165,56.36506182771074,Female,Offer3,East,4574,Brand2,Phone,Phone,Generic_App_Notification,0,9215.047337753263
68,0,47700.0,37490.52040267686,1171.7663901339413,58.31971670390105,Female,Offer3,South,4575,Brand2,Online,Phone,Generic_App_Notification,0,9037.713207189196
22,4,21800.0,19504.89302052004,4900.371807051684,11.438780981304978,Male,Offer3,East,4576,Brand2,Online,Online,Generic_App_Notification,0,-2605.2648275717256
20,4,21500.0,19207.86814601977,4831.433440719825,11.62748353557513,Male,Offer3,South,4577,Brand2,In_Person,Online,Generic_App_Notification,0,-2539.3015867395943
67,0,48100.0,37821.724483167294,1161.296719199005,58.15478540146243,Female,Offer1,East,4578,Brand3,Phone,Online,Generic_App_Notification,0,9116.9787976337
20,4,21400.0,19136.464201295403,4759.678101207036,12.160106990204405,Male,Offer3,East,4579,Brand4,In_Person,Online,Personalized_Email,0,-2496.1423025024387
67,0,48300.0,38063.548382810746,1196.6505152045213,57.598079870150066,Female,Offer2,West,4580,Brand1,Phone,Phone,Generic_App_Notification,0,9039.801101984733
21,4,21400.0,19095.31170349595,4764.283707751251,11.6935574667811,Male,Offer1,East,4581,Brand3,Phone,Online,Personalized_Email,0,-2459.595411247202
20,4,21100.0,18836.59200406921,4788.824989935072,12.36060654362913,Male,Offer2,East,4582,Brand4,In_Person,In_Person,Generic_App_Notification,0,-2525.416994004283
21,4,21400.0,19085.912295422127,4844.0099029901885,10.75384926629422,Male,Offer1,South,4583,Brand2,Phone,Phone,Generic_App_Notification,0,-2529.922198412316
19,4,21500.0,19308.62472766424,4680.277054225781,12.256625288759109,Male,Offer3,East,4584,Brand4,Phone,In_Person,Personalized_Email,0,-2488.90178189002
21,4,21800.0,19498.387138831175,4844.2403181375375,13.009399057709382,Male,Offer3,West,4585,Brand4,Online,Phone,Generic_App_Notification,0,-2542.6274569687157
67,4,48300.0,42442.23573632163,4794.7106347052895,57.777182170503174,Female,Offer1,West,4586,Brand2,Phone,Phone,Personalized_Email,1,1063.0536289730744
66,0,48900.0,38643.48291604053,1192.1297423191577,57.93225794237521,Female,Offer3,West,4587,Brand2,Phone,In_Person,Personalized_Email,0,9064.387341640317
20,4,21200.0,18925.17263851966,4857.3624544288705,12.855623181332714,Male,Offer3,West,4588,Brand2,In_Person,Online,Generic_App_Notification,0,-2582.5350929485303
68,0,21100.0,14859.30127262648,4827.747172335996,57.49679672198263,Male,Offer1,North,4589,Brand1,In_Person,Online,Personalized_Email,1,1412.9515550375254
67,0,48400.0,38112.2828402408,1115.079743627519,57.77622901781874,Female,Offer2,North,4590,Brand2,Phone,In_Person,Generic_App_Notification,0,9172.637416131683
21,4,22000.0,19607.467723662867,4899.338661035184,12.713950418351189,Male,Offer3,East,4591,Brand1,Online,Online,Generic_App_Notification,0,-2506.8063846980504
20,4,21600.0,19347.24507018388,4833.246043783793,11.013038602422274,Male,Offer3,East,4592,Brand2,Online,Phone,Generic_App_Notification,0,-2580.491113967675
66,0,48700.0,38427.33143962733,1119.5794820692136,57.4444072105558,Female,Offer2,West,4593,Brand1,In_Person,Phone,Generic_App_Notification,0,9153.08907830346
68,0,48000.0,37737.72830481,1100.550700787088,57.11550299317508,Female,Offer2,East,4594,Brand4,Phone,Phone,Generic_App_Notification,0,9161.720994402913
21,4,21400.0,19132.195412104305,4827.416406352179,12.716398554397983,Male,Offer2,East,4595,Brand3,Phone,Online,Personalized_Email,0,-2559.611818456485
67,0,48700.0,38373.494631311485,1163.9004547306436,59.010738960210766,Female,Offer2,East,4596,Brand4,Online,Online,Generic_App_Notification,0,9162.604913957872
68,0,21300.0,14985.187075250593,4788.549524906148,57.72756410767212,Male,Offer1,West,4597,Brand4,Online,In_Person,Generic_App_Notification,1,1526.2633998432611
67,0,48800.0,38316.34675373316,1108.2631686486725,56.89405459936333,Female,Offer1,South,4598,Brand2,Online,Phone,Generic_App_Notification,0,9375.390077618167
68,0,47400.0,37209.46081626501,1179.7500736654486,56.751174800315134,Female,Offer3,North,4599,Brand1,In_Person,In_Person,Generic_App_Notification,0,9010.78911006954
67,0,48600.0,38269.848020644065,1154.0774097242238,56.79378233007893,Female,Offer2,South,4600,Brand3,Phone,Online,Generic_App_Notification,0,9176.07456963171
20,4,21900.0,19547.104770325685,4799.23397894273,11.824433875820072,Male,Offer3,North,4601,Brand2,In_Person,In_Person,Generic_App_Notification,0,-2446.338749268414
68,0,48000.0,37714.60764057544,1202.308874148428,56.6013366555168,Female,Offer1,South,4602,Brand2,Phone,Online,Personalized_Email,0,9083.083485276127
21,4,21600.0,19320.596849202622,4753.4537364045445,11.6037655090185,Male,Offer2,South,4603,Brand2,In_Person,Phone,Generic_App_Notification,0,-2474.0505856071704
67,0,48700.0,38289.75352979601,1081.193885607261,58.13159860923318,Female,Offer1,East,4604,Brand4,Phone,Phone,Generic_App_Notification,0,9329.052584596726
21,4,21200.0,18864.081000811064,4833.972326454471,12.277694709473929,Male,Offer1,West,4605,Brand1,Online,Online,Generic_App_Notification,0,-2498.053327265535
67,0,48000.0,37794.906215153555,1228.3236922897904,57.31437860201987,Female,Offer3,South,4606,Brand1,Online,Online,Generic_App_Notification,0,8976.770092556655
20,4,21000.0,18693.34379096477,4846.354192991461,12.422703262308328,Male,Offer1,South,4607,Brand3,Online,Online,Personalized_Email,0,-2539.69798395623
67,0,21600.0,15221.072652057866,4817.031590367338,58.15128130348406,Male,Offer1,North,4608,Brand1,In_Person,Phone,Generic_App_Notification,0,1561.8957575747954
68,0,21500.0,15111.55856913048,4781.15145077007,58.7746120698557,Male,Offer1,North,4609,Brand1,Online,Online,Generic_App_Notification,1,1607.2899800994492
20,4,21000.0,18736.521827792047,4692.827317273321,12.63047820418643,Male,Offer2,South,4610,Brand2,Phone,Phone,Personalized_Email,0,-2429.3491450653673
68,0,48500.0,38237.78357115445,1160.7273223848958,57.330877653842954,Female,Offer3,East,4611,Brand2,In_Person,In_Person,Generic_App_Notification,0,9101.489106460658
19,4,21600.0,19301.38531065439,4881.981929721023,11.299460751117254,Male,Offer3,South,4612,Brand4,Phone,Phone,Generic_App_Notification,0,-2583.367240375417
67,0,48000.0,37866.362134416995,1239.404404373255,57.172576606288445,Female,Offer3,North,4613,Brand2,In_Person,In_Person,Generic_App_Notification,0,8894.23346120975
67,0,48400.0,38100.44722448927,1145.1733005643264,58.56191437186899,Female,Offer2,North,4614,Brand2,Phone,Phone,Generic_App_Notification,0,9154.379474946409
67,0,48500.0,38157.4789031503,1135.8733212154962,57.26466293218975,Female,Offer3,North,4615,Brand2,Phone,Phone,Generic_App_Notification,0,9206.6477756342
19,4,20400.0,18156.57409803345,4758.537002756632,12.794453963872618,Male,Offer1,South,4616,Brand2,In_Person,Online,Generic_App_Notification,0,-2515.111100790081
67,0,48100.0,37869.45439099512,1196.133048440317,58.015493749162246,Female,Offer3,South,4617,Brand4,In_Person,Phone,Generic_App_Notification,0,9034.412560564566
20,4,21200.0,18915.00912441771,4812.9198709359935,12.79722481006165,Male,Offer2,East,4618,Brand2,Online,Online,Generic_App_Notification,0,-2527.9289953537027
68,0,20800.0,14616.17926122959,4882.217314533608,57.67699030219877,Male,Offer1,North,4619,Brand3,Online,Online,Generic_App_Notification,1,1301.6034242368014
67,0,47800.0,37662.01405569916,1130.8465432231003,57.23034846479388,Female,Offer3,West,4620,Brand3,Phone,Online,Personalized_Email,0,9007.139401077739
21,4,21600.0,19294.9042882236,4907.154648454022,12.250743972655313,Male,Offer3,East,4621,Brand3,Phone,Phone,Generic_App_Notification,0,-2602.058936677621
20,4,21000.0,18747.0393298967,4791.588511399208,12.105295647287594,Male,Offer2,South,4622,Brand3,Phone,Online,Generic_App_Notification,0,-2538.6278412959073
20,4,21500.0,19151.40205665462,4802.603435416442,11.895298764803329,Male,Offer1,West,4623,Brand2,In_Person,In_Person,Generic_App_Notification,0,-2454.0054920710627
20,4,21400.0,19084.983325968675,4832.353474406469,11.142531362384284,Male,Offer2,North,4624,Brand3,In_Person,In_Person,Generic_App_Notification,0,-2517.336800375144
67,0,48300.0,38079.06918885824,1190.3678335503328,57.16769784964679,Female,Offer3,South,4625,Brand2,Online,Phone,Personalized_Email,1,9030.562977591424
68,0,48600.0,38384.33430971646,1140.4424465951297,57.59860479070773,Female,Offer3,West,4626,Brand4,Phone,Online,Personalized_Email,0,9075.223243688408
67,0,48000.0,37752.40030998179,1149.2341659655633,58.384767188679966,Female,Offer3,South,4627,Brand3,Online,In_Person,Generic_App_Notification,0,9098.365524052644
20,4,21200.0,18914.476210977096,4849.377422013415,12.445533595123129,Male,Offer2,South,4628,Brand1,In_Person,Phone,Personalized_Email,0,-2563.853632990511
20,4,20900.0,18622.00361658832,4969.236694144236,11.973187577493247,Male,Offer2,West,4629,Brand3,In_Person,Phone,Generic_App_Notification,0,-2691.2403107325536
21,4,21100.0,18797.014640765472,4879.649374086126,11.731301109011891,Male,Offer2,West,4630,Brand3,In_Person,Phone,Generic_App_Notification,0,-2576.664014851598
68,0,48500.0,38110.86694428546,1102.1903985672388,58.12020980020329,Female,Offer1,East,4631,Brand2,Online,Phone,Generic_App_Notification,0,9286.9426571473
68,0,48200.0,37958.94024696397,1160.8147356664615,57.13159752682683,Female,Offer2,East,4632,Brand3,In_Person,Phone,Generic_App_Notification,0,9080.24501736957
66,0,48300.0,38065.34013349192,1226.2279349342032,58.155892405426385,Female,Offer2,South,4633,Brand1,Phone,Online,Generic_App_Notification,0,9008.43193157388
68,0,48000.0,37762.75463724205,1191.0846710714893,56.540378987345015,Female,Offer1,West,4634,Brand2,Online,Online,Personalized_Email,1,9046.160691686464
67,0,48200.0,37935.6066860491,1147.9819356792862,58.400952466292225,Female,Offer2,East,4635,Brand2,In_Person,Online,Generic_App_Notification,0,9116.411378271616
69,0,47300.0,37167.67599661125,1123.6922952572932,56.89624954692485,Female,Offer3,West,4636,Brand4,Online,Online,Personalized_Email,0,9008.631708131456
21,4,21300.0,18926.0885997016,4862.787951098406,12.176810751690024,Male,Offer1,South,4637,Brand4,Online,Phone,Generic_App_Notification,0,-2488.8765508000033
21,4,21700.0,19461.507437029944,4790.649426968075,12.07287873319238,Male,Offer3,West,4638,Brand3,In_Person,Phone,Personalized_Email,1,-2552.1568639980196
21,4,21100.0,18789.12894641703,4823.585060078765,12.104100164803825,Male,Offer1,East,4639,Brand4,In_Person,In_Person,Generic_App_Notification,0,-2512.714006495795
21,4,21500.0,19260.46101612557,4752.842623651868,12.64621068084276,Male,Offer3,South,4640,Brand4,Online,In_Person,Personalized_Email,0,-2513.3036397774376
67,0,48100.0,37804.40526633383,1123.0077544935675,56.66359495006662,Female,Offer1,South,4641,Brand4,Online,Online,Generic_App_Notification,0,9172.586979172604
69,0,47300.0,37030.86778058416,1128.484048172906,57.73803643971182,Female,Offer1,North,4642,Brand2,In_Person,Phone,Generic_App_Notification,0,9140.648171242936
20,4,21000.0,18806.503754055728,4780.39707710632,11.884978243708105,Male,Offer2,South,4643,Brand2,Phone,In_Person,Personalized_Email,0,-2586.9008311620473
20,4,20700.0,18462.224587237124,4841.7859399320305,11.234994753974492,Male,Offer2,South,4644,Brand2,Online,In_Person,Generic_App_Notification,0,-2604.0105271691546
21,4,21100.0,18850.584856796857,4812.009391974869,12.636324282024573,Male,Offer2,West,4645,Brand4,Online,In_Person,Generic_App_Notification,0,-2562.5942487717257
22,4,20600.0,18339.598195529572,4881.085575949222,12.442180942247186,Male,Offer1,East,4646,Brand2,Phone,In_Person,Generic_App_Notification,0,-2620.6837714787944
20,4,20800.0,18504.22576130417,4753.524796839551,12.73019598431529,Male,Offer1,West,4647,Brand4,In_Person,Online,Generic_App_Notification,0,-2457.75055814372
67,0,48200.0,37956.98195126904,1184.9531072243944,56.987751377519416,Female,Offer2,East,4648,Brand2,In_Person,Phone,Generic_App_Notification,0,9058.064941506567
19,4,21100.0,18836.740842840147,4730.101922340904,12.965746397358,Male,Offer2,South,4649,Brand2,Phone,Online,Generic_App_Notification,0,-2466.8427651810507
67,0,48600.0,38316.148898395455,1079.4538339096944,57.349225508633175,Female,Offer3,North,4650,Brand1,In_Person,In_Person,Generic_App_Notification,0,9204.39726769485
67,0,48600.0,38197.55695467186,1096.6008964902603,57.83397849648915,Female,Offer1,West,4651,Brand3,In_Person,In_Person,Generic_App_Notification,0,9305.842148837875
68,4,47700.0,41895.92440342656,4807.97603590634,57.72420473870685,Female,Offer1,West,4652,Brand4,Online,Phone,Personalized_Email,1,996.0995606671022
68,4,48200.0,42318.419922010544,4824.900625006076,57.20118088251305,Female,Offer1,West,4653,Brand1,Online,Phone,Personalized_Email,1,1056.6794529833803
67,0,48700.0,38231.3778066136,1198.4340147810517,57.798161904119816,Female,Offer1,East,4654,Brand2,Online,Online,Generic_App_Notification,0,9270.18817860535
20,4,21400.0,19158.68413716878,4771.114977207863,12.280982216618716,Male,Offer3,West,4655,Brand4,Phone,Phone,Generic_App_Notification,0,-2529.799114376644
20,4,21800.0,19462.85912441256,4730.339822978443,12.51993883712241,Male,Offer3,North,4656,Brand2,In_Person,Online,Generic_App_Notification,0,-2393.1989473910035
66,0,48200.0,37968.58219129768,1102.625686023062,57.51861177381513,Female,Offer2,West,4657,Brand3,In_Person,Online,Generic_App_Notification,0,9128.792122679257
20,4,21400.0,19093.200425978957,4746.540936760102,11.605436266054951,Male,Offer1,South,4658,Brand1,Online,In_Person,Personalized_Email,0,-2439.7413627390597
20,4,21300.0,19006.39734625684,4754.985500257473,12.191402956221662,Male,Offer2,East,4659,Brand3,Online,Online,Generic_App_Notification,0,-2461.3828465143124
66,0,48400.0,38124.4871330133,1121.132490320923,58.63712585921534,Female,Offer2,West,4660,Brand1,Phone,In_Person,Generic_App_Notification,0,9154.380376665777
66,0,48400.0,38044.38179334748,1161.943446051809,57.467819670585065,Female,Offer1,West,4661,Brand2,In_Person,Online,Generic_App_Notification,0,9193.674760600712
68,0,48000.0,37852.14398900425,1161.9977522668985,56.88408152535798,Female,Offer3,East,4662,Brand3,Phone,Online,Personalized_Email,0,8985.85825872885
66,0,48400.0,38080.55784990177,1122.39976599614,57.6379162777251,Female,Offer1,South,4663,Brand3,In_Person,Phone,Generic_App_Notification,0,9197.042384102087
67,0,48600.0,38238.42529670157,1178.5986751844184,57.46244166841745,Female,Offer2,South,4664,Brand2,Phone,Phone,Generic_App_Notification,0,9182.97602811402
20,4,21200.0,18915.815992526343,4896.12700847011,11.939241901785312,Male,Offer3,North,4665,Brand3,Online,In_Person,Generic_App_Notification,0,-2611.943000996456
21,4,21200.0,18930.887627406613,4687.846152833683,12.832776370375662,Male,Offer1,West,4666,Brand4,Phone,Phone,Generic_App_Notification,0,-2418.7337802402963
21,4,21300.0,18990.530000634484,4894.522497203603,11.835667650889,Male,Offer3,South,4667,Brand1,Phone,Online,Generic_App_Notification,0,-2585.052497838087
67,0,47500.0,37398.02568989749,1255.1257510988978,57.44353103054018,Female,Offer3,North,4668,Brand1,Online,In_Person,Personalized_Email,0,8846.84855900361
68,4,47500.0,41647.86222593683,4812.792370136948,57.330059918717865,Female,Offer1,West,4669,Brand1,In_Person,In_Person,Personalized_Email,1,1039.3454039262242
20,4,21800.0,19521.12768296174,4835.050601028504,11.955907246055206,Male,Offer3,West,4670,Brand4,In_Person,In_Person,Generic_App_Notification,0,-2556.178283990246
68,0,48000.0,37690.995851641244,1177.5053100211198,58.42657559448483,Female,Offer1,South,4671,Brand1,Online,Online,Generic_App_Notification,0,9131.498838337637
67,4,48700.0,42968.58951007931,4874.500718165518,57.27471888624058,Female,Offer1,West,4672,Brand2,Phone,Phone,Personalized_Email,1,856.9097717551685
67,0,48300.0,38052.75291581091,1216.9150103634402,58.14603008017178,Female,Offer2,West,4673,Brand3,Phone,In_Person,Generic_App_Notification,0,9030.33207382565
20,4,20900.0,18646.592468015468,4796.092068697125,12.714238485359004,Male,Offer2,West,4674,Brand4,Phone,Online,Generic_App_Notification,0,-2542.6845367125925
20,4,21200.0,18933.19901507244,4822.84914228,12.64631621480692,Male,Offer3,East,4675,Brand1,In_Person,Phone,Personalized_Email,0,-2556.0481573524376
67,0,21300.0,15047.432578067534,4814.802276138973,56.77626029648622,Male,Offer1,West,4676,Brand2,Phone,Phone,Generic_App_Notification,1,1437.7651457934935
68,0,47800.0,37546.94893137935,1168.3058838078582,57.487812731096746,Female,Offer1,East,4677,Brand3,In_Person,In_Person,Generic_App_Notification,0,9084.74518481279
68,0,47900.0,37670.723840464256,1203.053949424563,57.9581380588827,Female,Offer3,North,4678,Brand3,Phone,Online,Generic_App_Notification,0,9026.222210111182
21,4,21400.0,19098.693988911094,4797.043296141147,12.088144672330236,Male,Offer2,South,4679,Brand4,Online,Phone,Personalized_Email,0,-2495.7372850522415
68,0,48400.0,38079.88205326602,1101.2064244860278,57.9473447589026,Female,Offer1,West,4680,Brand4,Online,Online,Generic_App_Notification,0,9218.911522247954
20,4,21900.0,19621.32374239739,4848.471204618469,11.551999173744754,Male,Offer3,South,4681,Brand4,In_Person,Phone,Generic_App_Notification,0,-2569.79494701586
69,0,47400.0,37219.457751932074,1244.9830968429433,56.19132554730023,Female,Offer3,South,4682,Brand2,In_Person,In_Person,Personalized_Email,0,8935.559151224983
68,0,48400.0,38015.71931521008,1123.470611451891,57.11442018260307,Female,Offer2,North,4683,Brand2,Online,In_Person,Generic_App_Notification,0,9260.810073338029
68,0,48100.0,37821.860548952805,1161.6193925430734,57.28769864499126,Female,Offer2,North,4684,Brand4,Online,Phone,Generic_App_Notification,0,9116.52005850412
68,0,48000.0,37754.17159953957,1200.4990338971388,57.04062509858734,Female,Offer3,South,4685,Brand1,Phone,Online,Generic_App_Notification,0,9045.32936656329
68,0,47900.0,37711.91574339192,1186.794503922051,55.88192799546221,Female,Offer3,East,4686,Brand3,Online,Phone,Personalized_Email,0,9001.289752686032
20,4,21100.0,18864.414850214227,4845.713537281206,11.186037461173989,Male,Offer2,East,4687,Brand3,In_Person,Online,Personalized_Email,0,-2610.1283874954333
67,0,48500.0,38124.32006289961,1171.850744050353,57.42715188193035,Female,Offer1,South,4688,Brand2,Online,Phone,Generic_App_Notification,0,9203.829193050036
67,0,48000.0,37737.06751446677,1189.0391902623223,57.04665954971188,Female,Offer2,East,4689,Brand3,In_Person,In_Person,Personalized_Email,0,9073.893295270907
22,4,21800.0,19417.380818245983,4876.529129900422,11.910350400791614,Male,Offer2,North,4690,Brand1,In_Person,Online,Generic_App_Notification,0,-2493.9099481464054
67,0,49100.0,38800.240476575505,1163.2549416761833,57.432065654477654,Female,Offer2,East,4691,Brand3,Phone,In_Person,Generic_App_Notification,0,9136.504581748311
21,4,21400.0,19071.41211712169,4786.763518682463,11.744412471369884,Male,Offer1,North,4692,Brand2,Phone,Online,Generic_App_Notification,0,-2458.175635804153
21,4,21900.0,19582.729769640267,4823.484158302025,11.435673158214753,Male,Offer3,East,4693,Brand2,Phone,Phone,Generic_App_Notification,0,-2506.2139279422927
67,0,48900.0,38532.76574487624,1068.1546510391995,57.22061012310464,Female,Offer2,South,4694,Brand1,Phone,In_Person,Generic_App_Notification,0,9299.07960408456
19,4,20800.0,18584.323782730226,4617.360712358935,12.71268523271138,Male,Offer1,East,4695,Brand1,Online,In_Person,Personalized_Email,0,-2401.6844950891573
68,0,48500.0,38242.20315043748,1145.158131245825,56.82570414806904,Female,Offer3,West,4696,Brand3,Phone,Online,Personalized_Email,0,9112.638718316692
68,0,47500.0,37353.50545805513,1212.5394056712305,56.982421370400296,Female,Offer3,South,4697,Brand3,Online,Online,Personalized_Email,0,8933.95513627364
67,0,48600.0,38208.94431761407,1147.9804364451873,58.444712812258594,Female,Offer1,East,4698,Brand2,Phone,Online,Generic_App_Notification,0,9243.075245940743
68,4,47800.0,41916.70906409103,4802.906352512995,57.092048853135736,Female,Offer1,West,4699,Brand1,Phone,In_Person,Personalized_Email,1,1080.384583395973
21,4,21500.0,19212.789828551573,4769.759983137177,11.92560009752663,Male,Offer2,West,4700,Brand1,In_Person,Phone,Personalized_Email,0,-2482.54981168875
67,0,21200.0,15004.39785786184,4791.725480252451,56.64287039689976,Male,Offer1,West,4701,Brand1,Online,Online,Personalized_Email,1,1403.876661885708
67,0,48600.0,38273.62285433911,1142.8991382773884,57.889470257673125,Female,Offer1,West,4702,Brand3,In_Person,Phone,Generic_App_Notification,0,9183.4780073835
68,0,21200.0,14909.414068399356,4868.271872341065,57.783651626410105,Male,Offer1,South,4703,Brand1,Phone,Online,Generic_App_Notification,0,1422.314059259577
68,0,48300.0,38007.76236280441,1116.701617233265,57.10632983475136,Female,Offer2,South,4704,Brand2,Online,Phone,Generic_App_Notification,0,9175.536019962325
67,0,48300.0,38076.8230040855,1232.698742879108,57.58332720322852,Female,Offer2,West,4705,Brand2,Phone,Online,Personalized_Email,1,8990.478253035395
20,4,20800.0,18513.45868896363,4840.031765279471,12.82378802123984,Male,Offer2,South,4706,Brand3,In_Person,Phone,Generic_App_Notification,0,-2553.490454243105
69,0,48200.0,37987.36075974813,1149.8867324543469,57.26864433961738,Female,Offer3,South,4707,Brand4,Online,In_Person,Personalized_Email,1,9062.75250779753
68,0,21600.0,15234.822204332197,4867.54341368648,57.77248218415356,Male,Offer1,East,4708,Brand3,In_Person,Online,Generic_App_Notification,1,1497.6343819813255
20,4,20300.0,17979.845432363836,4980.034018906032,12.14891029883598,Male,Offer1,West,4709,Brand4,Phone,Online,Generic_App_Notification,0,-2659.879451269868
67,0,48300.0,37979.80991954834,1188.5756708903891,57.87492384943485,Female,Offer1,West,4710,Brand1,Phone,In_Person,Generic_App_Notification,0,9131.614409561273
68,0,47800.0,37524.986303060454,1143.775877472713,56.99895945447566,Female,Offer1,East,4711,Brand3,Phone,Online,Generic_App_Notification,0,9131.237819466833
20,4,21300.0,19083.730832213,4733.832685723912,11.179141530628169,Male,Offer3,East,4712,Brand2,Online,Online,Generic_App_Notification,0,-2517.563517936913
67,0,48500.0,38220.53878253047,1198.8050722906314,56.82614951351908,Female,Offer3,East,4713,Brand1,In_Person,In_Person,Personalized_Email,0,9080.656145178897
68,0,48600.0,38353.66287511502,1182.4347671215316,56.97399221679833,Female,Offer3,East,4714,Brand2,In_Person,In_Person,Personalized_Email,1,9063.902357763449
20,4,20800.0,18626.474136448345,4766.375344443997,13.251468653559732,Male,Offer3,West,4715,Brand1,Phone,Phone,Personalized_Email,1,-2592.8494808923424
66,0,48700.0,38423.7413134762,1236.7290102634058,57.08167188249915,Female,Offer3,North,4716,Brand3,In_Person,In_Person,Generic_App_Notification,0,9039.529676260392
21,4,21100.0,18850.64450219339,4877.157453878126,12.44593155734078,Male,Offer3,West,4717,Brand4,Online,In_Person,Generic_App_Notification,0,-2627.80195607152
66,0,48100.0,37897.61160490334,1212.6812797867417,56.70342226319573,Female,Offer3,South,4718,Brand1,Phone,Online,Personalized_Email,0,8989.70711530992
