Chain,Previous_Interactions,Sales_Price,Purchase_Price,Sales_Expense,Gender,Offer_ID,Market,Customer_ID,Brand,Channel,Preferred_Channel,Offer_Incentive_Sent_Via,Conversion,Profit,Competitor_Price
21,4,21400.0,16422.16115542989,4864.738380120294,Male,Offer1,South,5239,Brand4,Online,Online,Personalized_Email,0,113.10046444981526,19626.59369494534
67,0,48400.0,35536.67269462663,1108.8513297391678,Female,Offer3,East,5240,Brand4,In_Person,Phone,Generic_App_Notification,0,11754.475975634205,53153.98614939007
20,4,21800.0,16893.876795081946,4838.429618243123,Male,Offer3,West,5241,Brand4,Online,In_Person,Personalized_Email,0,67.6935866749318,20386.887608125053
68,0,47700.0,34858.267631451905,1126.4274447333871,Female,Offer2,East,5242,Brand1,Phone,Online,Generic_App_Notification,0,11715.304923814709,49720.75561876369
67,0,20500.0,11804.525249903165,4869.504100259288,Male,Offer1,North,5243,Brand3,In_Person,In_Person,Generic_App_Notification,1,3825.970649837547,19724.310981421397
66,4,48500.0,40119.84461273859,4825.535173457336,Female,Offer1,West,5244,Brand3,Phone,Phone,Personalized_Email,1,3554.6202138040735,45996.03467365705
19,4,21100.0,16315.750795435448,4772.322171610531,Male,Offer3,South,5245,Brand2,In_Person,Online,Personalized_Email,1,11.927032954021342,22530.890272541492
20,4,21100.0,16211.086175636525,4679.926604179222,Male,Offer1,North,5246,Brand3,Online,Online,Personalized_Email,0,208.98722018425545,21111.54279026238
68,0,48000.0,35135.83826504738,1164.8629505384945,Female,Offer2,East,5247,Brand2,Phone,Online,Personalized_Email,0,11699.298784414126,52197.299268163486
19,4,21100.0,16276.972248033038,4816.52670795144,Male,Offer3,West,5248,Brand1,Online,In_Person,Personalized_Email,0,6.501044015521984,22182.326238227422
19,4,21700.0,16866.106162066004,4712.228775461328,Male,Offer3,East,5249,Brand4,In_Person,Online,Personalized_Email,0,121.66506247266808,22976.491629341228
68,0,48000.0,35123.221899255805,1197.6985058959372,Female,Offer1,West,5250,Brand4,In_Person,Online,Generic_App_Notification,0,11679.07959484826,51218.80438155739
68,0,48000.0,35062.90749619301,1158.5830921947988,Female,Offer1,East,5251,Brand4,In_Person,Phone,Generic_App_Notification,0,11778.509411612193,45696.47300173399
67,0,48100.0,35283.35996550207,1227.3633577511598,Female,Offer3,East,5252,Brand3,In_Person,Online,Personalized_Email,1,11589.276676746767,48801.299751710925
21,4,21200.0,16297.719616605242,4828.083485356441,Male,Offer2,North,5253,Brand2,In_Person,In_Person,Generic_App_Notification,0,74.1968980383208,20397.153733359177
66,0,49100.0,36172.34635221055,1145.2098741589498,Female,Offer2,West,5254,Brand2,Phone,Phone,Personalized_Email,0,11782.443773630495,44374.507798988154
67,0,21300.0,12447.469038366677,4733.378962587332,Male,Offer1,East,5255,Brand1,In_Person,Phone,Personalized_Email,1,4119.151999045991,19839.719632907105
68,0,48600.0,35666.49087994189,1129.7089763255135,Female,Offer2,North,5256,Brand3,Online,Online,Generic_App_Notification,0,11803.800143732597,50600.02686448549
66,0,47900.0,35165.11021287249,1205.9341505761008,Female,Offer3,East,5257,Brand1,Phone,Phone,Personalized_Email,0,11528.95563655141,48675.616184290826
67,0,48100.0,35318.937316407704,1169.469437444864,Female,Offer3,North,5258,Brand2,Online,Online,Generic_App_Notification,0,11611.593246147431,49481.296030309626
67,0,48500.0,35562.730273461486,1096.6148972187827,Female,Offer2,South,5259,Brand2,In_Person,Phone,Generic_App_Notification,0,11840.654829319732,44595.93966340592
68,0,48300.0,35441.33578265557,1173.5437637422929,Female,Offer3,East,5260,Brand4,Online,In_Person,Generic_App_Notification,0,11685.120453602134,51973.2933169834
21,4,21900.0,17010.883451962993,4783.102265022049,Male,Offer3,North,5261,Brand3,Phone,Online,Generic_App_Notification,0,106.01428301495798,20517.740127265108
20,4,21400.0,16469.00959567693,4860.547996633431,Male,Offer2,West,5262,Brand2,Phone,In_Person,Generic_App_Notification,0,70.44240768964028,21128.72164390659
67,0,48200.0,35259.34117978845,1168.959671443873,Female,Offer1,West,5263,Brand4,Phone,Online,Generic_App_Notification,0,11771.69914876768,48303.87394498945
21,4,21100.0,16193.490946822889,4852.187481824919,Male,Offer1,East,5264,Brand3,Online,In_Person,Personalized_Email,0,54.32157135219404,20816.078422811617
20,4,21500.0,16663.343873287165,4726.0996353416685,Male,Offer3,North,5265,Brand1,Phone,In_Person,Personalized_Email,0,110.55649137116598,20699.517652946222
68,0,48600.0,35671.857288163446,1148.5246379661808,Female,Offer2,South,5266,Brand3,Online,Phone,Personalized_Email,0,11779.618073870372,52258.56119931161
20,4,21100.0,16216.600305946424,4771.936502145245,Male,Offer2,East,5267,Brand3,In_Person,Online,Generic_App_Notification,0,111.46319190833128,19508.990237533264
67,0,48000.0,35198.11058581545,1124.3393519532576,Female,Offer2,West,5268,Brand2,In_Person,Phone,Personalized_Email,0,11677.550062231294,49753.16891172486
68,0,47800.0,34893.93314802167,1159.863058017243,Female,Offer1,North,5269,Brand2,Online,In_Person,Generic_App_Notification,0,11746.203793961084,48168.31257065705
66,0,48200.0,35352.76989140837,1160.4125823087934,Female,Offer3,East,5270,Brand3,Phone,Online,Generic_App_Notification,0,11686.81752628284,50143.41581324517
67,0,48400.0,35533.52065227933,1197.8802365030965,Female,Offer2,West,5271,Brand2,Online,In_Person,Generic_App_Notification,0,11668.599111217572,49079.93494696573
20,4,21200.0,16312.1255126783,4764.828123640198,Male,Offer2,East,5272,Brand2,Online,In_Person,Personalized_Email,0,123.04636368150204,21239.185939145013
67,0,48600.0,35776.49962718688,1185.759599240749,Female,Offer3,West,5273,Brand2,Online,In_Person,Generic_App_Notification,0,11637.740773572372,48120.41845957365
68,0,47900.0,35043.36465567909,1145.6121650872446,Female,Offer3,North,5274,Brand4,In_Person,In_Person,Personalized_Email,0,11711.023179233664,52285.955204276914
20,4,20600.0,15694.058433423965,4862.016913019885,Male,Offer1,North,5275,Brand4,Online,Phone,Generic_App_Notification,0,43.92465355615059,17769.593301581306
66,0,48800.0,35919.14933190608,1197.9210118724711,Female,Offer1,West,5276,Brand3,In_Person,In_Person,Personalized_Email,1,11682.929656221446,41915.60388465024
20,4,21700.0,16743.98564884231,4760.629793919774,Male,Offer2,South,5277,Brand2,Online,Phone,Generic_App_Notification,0,195.3845572379123,19840.071859840915
20,4,20900.0,16044.802653377472,4825.215984725236,Male,Offer1,South,5278,Brand4,In_Person,In_Person,Generic_App_Notification,0,29.98136189729212,21958.336840477663
68,0,48200.0,35285.865528333874,1140.001741906414,Female,Offer1,West,5279,Brand3,Online,Online,Generic_App_Notification,0,11774.132729759713,48805.41391465408
67,0,48300.0,35432.098374267065,1190.2881518298357,Female,Offer2,East,5280,Brand2,Online,In_Person,Generic_App_Notification,0,11677.6134739031,48784.47075716416
21,4,21200.0,16273.801963503072,4779.314577581761,Male,Offer1,South,5281,Brand1,Phone,In_Person,Generic_App_Notification,0,146.88345891516656,23476.618441097275
20,4,20600.0,15743.623614626897,4791.776176713351,Male,Offer1,South,5282,Brand2,Phone,Online,Generic_App_Notification,0,64.60020865975275,19187.491822058895
20,4,20900.0,16015.044606629312,4814.137056726075,Male,Offer2,North,5283,Brand2,Online,Online,Generic_App_Notification,0,70.81833664461374,21843.83219005687
68,4,48100.0,39651.423282069525,4815.8551237654065,Female,Offer1,West,5284,Brand4,Online,In_Person,Personalized_Email,1,3632.721594165069,50404.16500482427
20,4,21500.0,16586.98752324495,4828.772634765648,Male,Offer3,South,5285,Brand3,Online,In_Person,Generic_App_Notification,0,84.23984198940298,22610.60574709392
66,0,48200.0,35349.68769443745,1196.758377823884,Female,Offer1,West,5286,Brand3,Online,Phone,Generic_App_Notification,0,11653.553927738663,48011.983464643745
21,4,21700.0,16811.274907781895,4804.5709560210935,Male,Offer3,South,5287,Brand4,Phone,Online,Generic_App_Notification,0,84.15413619701121,24412.111787298625
68,0,48300.0,35487.95599827619,1110.19555179927,Female,Offer3,South,5288,Brand2,In_Person,Online,Personalized_Email,0,11701.848449924537,51533.389762429026
67,0,48400.0,35407.42804332186,1167.8219787159162,Female,Offer1,East,5289,Brand1,Online,Phone,Personalized_Email,0,11824.749977962225,51021.210675040566
68,0,48000.0,35061.04110669532,1071.0879898504063,Female,Offer2,North,5290,Brand2,Phone,In_Person,Generic_App_Notification,0,11867.870903454275,46737.14358593853
68,0,47200.0,34443.75610178612,1253.0631769459094,Female,Offer1,West,5291,Brand2,Online,In_Person,Personalized_Email,0,11503.180721267969,45186.52931780328
22,4,21200.0,16336.834085465483,4783.07275369651,Male,Offer2,South,5292,Brand1,Online,Online,Generic_App_Notification,0,80.09316083800513,19411.138726344856
20,4,21000.0,16092.234669769296,4799.734231453548,Male,Offer2,East,5293,Brand4,In_Person,Phone,Personalized_Email,0,108.03109877715632,21552.300855433128
67,0,48500.0,35570.5425593983,1174.5180531704991,Female,Offer1,South,5294,Brand3,Online,In_Person,Personalized_Email,0,11754.9393874312,53146.727151227555
21,4,20700.0,15798.61499247914,4735.93199960534,Male,Offer1,South,5295,Brand4,Online,Online,Generic_App_Notification,0,165.45300791552108,20953.516727952105
67,0,48400.0,35485.79892360995,1129.3881677208378,Female,Offer2,North,5296,Brand4,In_Person,In_Person,Personalized_Email,0,11784.81290866921,47418.25828502816
67,0,48000.0,35085.711136926926,1166.6828226322623,Female,Offer1,West,5297,Brand2,In_Person,In_Person,Generic_App_Notification,0,11747.60604044081,54286.06566506752
20,4,20900.0,16051.880236964147,4736.555829558639,Male,Offer2,South,5298,Brand3,In_Person,In_Person,Generic_App_Notification,0,111.56393347721178,23338.237668802787
20,4,20600.0,15766.039037894983,4819.062748575455,Male,Offer3,East,5299,Brand3,In_Person,Online,Generic_App_Notification,0,14.898213529560053,22221.61335303319
21,4,21000.0,16137.309978681573,4646.38880637967,Male,Offer1,South,5300,Brand4,Phone,Phone,Generic_App_Notification,0,216.30121493875689,20827.15072049797
20,4,21100.0,16267.496179634974,4875.430130280388,Male,Offer3,South,5301,Brand1,Phone,Phone,Generic_App_Notification,0,-42.92630991536589,22105.550612734965
20,4,21300.0,16410.015292460113,4943.783000247171,Male,Offer3,South,5302,Brand4,Phone,In_Person,Personalized_Email,0,-53.79829270728442,22858.660705299113
20,4,21000.0,16105.681437426323,4862.222811356705,Male,Offer2,West,5303,Brand1,Online,Phone,Generic_App_Notification,0,32.09575121697162,22093.94544092566
21,4,21200.0,16273.085569350464,4810.48548871043,Male,Offer3,South,5304,Brand3,In_Person,In_Person,Generic_App_Notification,0,116.42894193910617,21279.201021408207
67,4,48000.0,39497.94167942449,4833.901499839679,Female,Offer1,West,5305,Brand4,In_Person,Online,Personalized_Email,1,3668.1568207358314,49670.26553190587
22,4,21200.0,16270.21998224268,4839.927133005774,Male,Offer1,North,5306,Brand2,Phone,Online,Generic_App_Notification,0,89.85288475154539,21913.536335631776
66,0,47800.0,34996.5220698987,1249.4122591230057,Female,Offer2,East,5307,Brand4,Online,Online,Personalized_Email,0,11554.06567097829,49386.381283497925
66,0,21200.0,12384.936940430332,4729.587929598735,Male,Offer1,West,5308,Brand3,Online,In_Person,Generic_App_Notification,0,4085.475129970933,21033.186654477544
21,4,20900.0,15965.565406844267,4882.8583980348885,Male,Offer1,North,5309,Brand2,Online,Phone,Generic_App_Notification,0,51.57619512084421,19438.672380366486
21,4,21500.0,16626.540212340464,4738.194949568588,Male,Offer2,South,5310,Brand2,Phone,Online,Personalized_Email,1,135.2648380909486,21277.31962398125
67,0,48000.0,35137.49366756508,1180.3501075195404,Female,Offer1,West,5311,Brand1,Online,In_Person,Generic_App_Notification,0,11682.156224915378,46654.60577934195
21,4,21300.0,16412.185312071284,4737.390857754104,Male,Offer2,South,5312,Brand2,Online,Phone,Personalized_Email,0,150.4238301746118,22095.349755323314
67,0,48500.0,35737.92223472519,1180.7590232003688,Female,Offer3,South,5313,Brand2,Online,Phone,Personalized_Email,0,11581.318742074438,47991.1059278223
67,0,48200.0,35336.61756138863,1185.3338027101297,Female,Offer2,West,5314,Brand4,In_Person,Phone,Personalized_Email,0,11678.04863590124,49221.01216354318
20,4,21600.0,16713.20175073267,4793.38686263499,Male,Offer3,South,5315,Brand3,Phone,In_Person,Personalized_Email,0,93.41138663233868,23281.02942669122
66,0,48800.0,35894.483626906185,1239.808660622782,Female,Offer2,North,5316,Brand1,In_Person,In_Person,Generic_App_Notification,0,11665.707712471032,48713.26892879035
21,4,21200.0,16307.720869191147,4829.8440537362985,Male,Offer2,North,5317,Brand4,In_Person,In_Person,Personalized_Email,0,62.43507707255412,19674.464964625924
67,0,48500.0,35540.954802596505,1127.090228286727,Female,Offer2,North,5318,Brand2,Phone,Online,Generic_App_Notification,0,11831.954969116769,46687.73172790811
67,0,48900.0,35931.59856465459,1106.9217568082745,Female,Offer2,South,5319,Brand2,In_Person,In_Person,Personalized_Email,0,11861.479678537127,50257.517670441106
20,4,21500.0,16552.47429017293,4881.020518425006,Male,Offer2,East,5320,Brand1,Online,Online,Generic_App_Notification,0,66.5051914020678,19666.70378532721
20,4,20900.0,16123.53778469907,4763.956743084997,Male,Offer3,East,5321,Brand3,Online,Online,Generic_App_Notification,0,12.50547221592933,21989.772728853928
67,4,48100.0,39637.35375471391,4743.542937662789,Female,Offer1,West,5322,Brand1,Online,Online,Personalized_Email,1,3719.103307623298,43784.94836985957
66,0,48400.0,35508.40824701683,1165.0204938567522,Female,Offer2,South,5323,Brand4,Online,In_Person,Generic_App_Notification,0,11726.571259126413,43977.78843369368
20,4,21000.0,16156.91687980463,4773.969783352664,Male,Offer2,East,5324,Brand1,Phone,Online,Personalized_Email,1,69.1133368427054,19069.6824416812
68,0,48100.0,35282.49939390606,1168.6304166242576,Female,Offer3,North,5325,Brand2,In_Person,In_Person,Personalized_Email,0,11648.870189469684,48228.97679475583
68,0,49000.0,36074.16000785467,1138.6599007434345,Female,Offer3,South,5326,Brand4,In_Person,In_Person,Generic_App_Notification,0,11787.18009140189,51881.81002664907
19,4,21400.0,16589.384838600938,4765.246242918278,Male,Offer3,South,5327,Brand2,Online,Online,Generic_App_Notification,1,45.368918480788125,21537.20744695005
20,4,21200.0,16368.16748485144,4903.609654665399,Male,Offer2,South,5328,Brand3,Online,Online,Generic_App_Notification,0,-71.77713951683654,21580.79197661247
68,4,48100.0,39664.32875158167,4897.20585232485,Female,Offer1,West,5329,Brand2,In_Person,Online,Personalized_Email,1,3538.46539609348,48317.645471276985
67,0,48100.0,35307.67463752685,1220.62763546423,Female,Offer2,West,5330,Brand2,Phone,In_Person,Personalized_Email,0,11571.69772700892,48214.75011282544
21,4,21000.0,16068.246616373846,4809.23673519353,Male,Offer1,North,5331,Brand1,In_Person,In_Person,Generic_App_Notification,0,122.5166484326237,22437.05883122908
20,4,21000.0,16138.815135192188,4744.870165314909,Male,Offer2,South,5332,Brand2,Online,Online,Generic_App_Notification,0,116.31469949290296,21885.18478968721
21,4,21500.0,16609.251270777662,4816.103003650202,Male,Offer3,West,5333,Brand4,Online,Online,Personalized_Email,0,74.64572557213614,21506.18043986943
67,0,48000.0,35193.05784548311,1188.8727051214028,Female,Offer3,South,5334,Brand4,Phone,Phone,Generic_App_Notification,0,11618.069449395483,45416.68065569315
68,0,48400.0,35430.07269381536,1081.743293650868,Female,Offer1,West,5335,Brand3,In_Person,Online,Generic_App_Notification,0,11888.184012533771,51660.80176064626
68,0,48000.0,35196.35671975307,1121.3635516413797,Female,Offer3,East,5336,Brand4,Phone,Phone,Personalized_Email,0,11682.279728605548,48117.6504969494
20,4,21500.0,16545.724022402355,4782.94891873286,Male,Offer3,North,5337,Brand1,Phone,Phone,Generic_App_Notification,0,171.3270588647847,21690.892560699172
67,0,48400.0,35552.52375817592,1210.614917173744,Female,Offer3,North,5338,Brand3,Online,In_Person,Generic_App_Notification,0,11636.861324650336,48407.75205022493
21,4,21600.0,16696.28429806487,4937.603301099105,Male,Offer3,East,5339,Brand4,In_Person,In_Person,Generic_App_Notification,0,-33.88759916397612,20074.57707862838
67,0,48400.0,35484.15565327857,1117.8072021020023,Female,Offer2,East,5340,Brand1,Online,Phone,Personalized_Email,0,11798.03714461943,53815.40437107487
20,4,20900.0,16068.307476742277,4750.248495059295,Male,Offer2,East,5341,Brand4,In_Person,Phone,Generic_App_Notification,0,81.44402819842799,20119.3223451234
68,0,48800.0,35779.02822169629,1142.649269258451,Female,Offer3,North,5342,Brand4,Online,Online,Generic_App_Notification,0,11878.322509045262,49926.56708565566
66,0,21700.0,12742.938021729544,4854.415880007963,Male,Offer1,South,5343,Brand2,Online,Phone,Personalized_Email,1,4102.646098262493,20924.99316665742
68,4,48300.0,39823.45667777428,4858.87141960131,Female,Offer1,West,5344,Brand4,In_Person,Online,Personalized_Email,1,3617.67190262441,48956.07511987892
20,4,21500.0,16583.04359251961,4844.993072791987,Male,Offer3,West,5345,Brand4,In_Person,In_Person,Generic_App_Notification,0,71.96333468840203,21218.393630829494
21,4,21100.0,16154.42877578783,4877.833852561953,Male,Offer1,North,5346,Brand1,Online,Online,Generic_App_Notification,0,67.73737165021703,22540.248043217583
67,0,48500.0,35485.39107987671,1117.3505257863844,Female,Offer1,North,5347,Brand1,In_Person,In_Person,Personalized_Email,0,11897.258394336906,49922.75219759723
68,0,48100.0,35306.19040888093,1186.2453834444186,Female,Offer3,West,5348,Brand2,Online,Phone,Personalized_Email,0,11607.564207674655,53332.53080648975
20,4,20900.0,16038.03167360682,4753.037231574193,Male,Offer2,East,5349,Brand4,In_Person,Phone,Generic_App_Notification,0,108.93109481898682,21723.9752180136
20,4,21500.0,16686.58504396821,4808.759452253433,Male,Offer3,East,5350,Brand2,Online,Phone,Personalized_Email,0,4.655503778356433,19907.586624037747
20,4,21000.0,16187.122687614245,4800.048859283921,Male,Offer3,North,5351,Brand4,Online,Online,Personalized_Email,1,12.828453101836203,20927.20101258976
20,4,21000.0,16162.441485069236,4857.04175014344,Male,Offer3,South,5352,Brand3,Online,In_Person,Generic_App_Notification,0,-19.483235212677755,23401.682702808765
20,4,21200.0,16287.25218321002,4803.392599517927,Male,Offer2,East,5353,Brand3,Phone,In_Person,Personalized_Email,1,109.35521727205196,21689.822576628187
67,0,48200.0,35371.93264803333,1199.4180091207968,Female,Offer3,North,5354,Brand2,In_Person,In_Person,Generic_App_Notification,0,11628.64934284587,50457.01904593305
67,0,47700.0,34911.557551582184,1180.5235996271454,Female,Offer2,West,5355,Brand2,Online,In_Person,Generic_App_Notification,0,11607.91884879067,48824.97099729832
68,0,21300.0,12450.00272150768,4756.101000311974,Male,Offer1,East,5356,Brand2,Phone,In_Person,Generic_App_Notification,1,4093.8962781803457,19753.577765422437
21,4,20900.0,15962.757285002772,4891.386115820007,Male,Offer1,East,5357,Brand1,Online,Online,Generic_App_Notification,0,45.85659917722114,20664.17670887368
19,4,21500.0,16650.662364013337,4792.744099133507,Male,Offer3,North,5358,Brand1,Phone,In_Person,Personalized_Email,1,56.593536853156365,22663.95872422661
21,4,21100.0,16197.741737596907,4896.388313119458,Male,Offer2,East,5359,Brand1,Online,Phone,Generic_App_Notification,0,5.869949283633105,24005.00708338759
67,0,47200.0,34495.478250835826,1241.3901102797809,Female,Offer3,West,5360,Brand2,Online,In_Person,Personalized_Email,0,11463.131638884392,51625.99445897636
67,0,48100.0,35200.10564782331,1166.16282996833,Female,Offer2,South,5361,Brand4,Phone,Phone,Generic_App_Notification,0,11733.731522208362,49211.831778379776
21,4,21400.0,16508.14872439248,4775.197672,Male,Offer2,North,5362,Brand3,Phone,Online,Personalized_Email,0,116.65360360751764,24106.975097803865
20,4,21100.0,16243.395584842212,4728.004902729717,Male,Offer2,North,5363,Brand2,In_Person,Online,Personalized_Email,1,128.59951242807074,20075.916352771696
67,0,48700.0,35806.77876520021,1127.0974359644597,Female,Offer3,West,5364,Brand1,In_Person,Phone,Generic_App_Notification,0,11766.123798835331,52697.7406529657
22,4,21300.0,16355.5061375838,4894.494370862777,Male,Offer1,South,5365,Brand1,Phone,In_Person,Generic_App_Notification,0,49.99949155342529,21186.99575367483
68,0,48400.0,35541.43966448829,1182.0140003890845,Female,Offer3,East,5366,Brand2,In_Person,Online,Personalized_Email,0,11676.546335122628,53300.528452955004
20,4,21700.0,16844.903625025072,4769.630241852152,Male,Offer3,North,5367,Brand2,Phone,Online,Generic_App_Notification,0,85.46613312277577,21343.69695075934
67,0,47700.0,34936.89388528286,1251.3932672163585,Female,Offer3,South,5368,Brand1,In_Person,Online,Generic_App_Notification,0,11511.712847500785,50326.38517198843
21,4,21400.0,16481.03900265149,4890.250487443198,Male,Offer2,South,5369,Brand4,Online,In_Person,Personalized_Email,1,28.710509905311483,23074.193161468414
22,4,21100.0,16162.080502464076,4854.1559566607875,Male,Offer1,East,5370,Brand1,In_Person,Phone,Generic_App_Notification,0,83.76354087513664,21908.20231337543
20,4,22000.0,17103.715830252426,4883.08255079183,Male,Offer3,South,5371,Brand1,Online,Phone,Generic_App_Notification,0,13.20161895574438,23074.324715269504
20,4,21200.0,16270.68037129536,4862.986787906957,Male,Offer2,South,5372,Brand2,Online,In_Person,Generic_App_Notification,0,66.33284079768418,21883.41239076497
21,4,21300.0,16366.552078748016,4831.0660187482845,Male,Offer2,East,5373,Brand4,In_Person,Online,Generic_App_Notification,0,102.38190250369917,21320.93004154564
22,4,21500.0,16537.66599710639,4788.59938946242,Male,Offer2,South,5374,Brand1,Phone,In_Person,Generic_App_Notification,0,173.73461343119106,20767.099694793844
18,4,20900.0,16134.63821785046,4795.566999748462,Male,Offer3,West,5375,Brand1,Online,In_Person,Personalized_Email,0,-30.2052175989229,22039.314560147457
68,0,48600.0,35681.92705599647,1135.602929169785,Female,Offer3,South,5376,Brand3,Online,Phone,Generic_App_Notification,0,11782.470014833743,49180.411363469735
67,4,48400.0,40064.31052304783,4802.226329003888,Female,Offer1,West,5377,Brand2,In_Person,In_Person,Personalized_Email,1,3533.4631479482796,49372.88836542696
67,0,21300.0,12433.24648605422,4796.2174884284805,Male,Offer1,West,5378,Brand3,Phone,In_Person,Generic_App_Notification,1,4070.536025517299,20339.061097263508
67,0,48600.0,35714.89837706065,1158.8110556998895,Female,Offer2,South,5379,Brand3,Phone,Online,Generic_App_Notification,0,11726.29056723946,49570.7385956301
21,4,21400.0,16485.992475972405,4800.544828306091,Male,Offer2,South,5380,Brand1,In_Person,Online,Generic_App_Notification,0,113.46269572150322,20720.1410413777
20,4,20400.0,15526.555044578176,4926.737524629885,Male,Offer1,West,5381,Brand2,Phone,Phone,Generic_App_Notification,0,-53.29256920806256,19851.61456590983
20,4,20900.0,16016.99993362993,4751.489391064156,Male,Offer1,West,5382,Brand4,In_Person,Online,Generic_App_Notification,0,131.51067530591445,22003.44710509326
68,4,48000.0,39498.09569690813,4778.738228808543,Female,Offer1,West,5383,Brand1,In_Person,In_Person,Personalized_Email,1,3723.1660742833265,42937.327092389736
21,4,21900.0,16971.144230026817,4843.910761921491,Male,Offer2,South,5384,Brand4,In_Person,In_Person,Personalized_Email,0,84.94500805169537,22368.030926848576
68,0,47800.0,35107.985909578536,1194.2714944994343,Female,Offer3,West,5385,Brand4,Online,In_Person,Personalized_Email,0,11497.742595922027,53102.49232738036
20,4,21100.0,16205.761054434595,4825.423126981591,Male,Offer2,South,5386,Brand2,Online,Phone,Generic_App_Notification,0,68.81581858381378,21097.260916866497
68,0,48300.0,35389.91260771501,1227.6345573932365,Female,Offer2,South,5387,Brand3,Online,Online,Generic_App_Notification,0,11682.452834891756,47580.08218821717
21,4,21100.0,16153.103585786515,4815.084778595495,Male,Offer1,North,5388,Brand2,In_Person,In_Person,Generic_App_Notification,0,131.81163561798803,19577.94458321341
67,0,48100.0,35292.86380508267,1212.7661309145717,Female,Offer3,North,5389,Brand4,Online,Online,Generic_App_Notification,0,11594.370064002758,52506.04730991769
22,4,21400.0,16448.98080572813,4851.712820252738,Male,Offer1,North,5390,Brand1,Online,Online,Generic_App_Notification,0,99.30637401913556,20545.44959553286
69,0,47600.0,34780.68289068046,1185.6158045390066,Female,Offer2,East,5391,Brand4,Online,Online,Generic_App_Notification,0,11633.701304780534,49679.757531101306
66,0,48500.0,35652.13410290213,1180.3405404327768,Female,Offer2,South,5392,Brand1,In_Person,Online,Generic_App_Notification,0,11667.525356665095,49522.25456226687
20,4,20800.0,15934.606927585715,4818.312429506377,Male,Offer2,South,5393,Brand1,In_Person,Phone,Generic_App_Notification,0,47.08064290790753,22342.583471640348
67,0,48700.0,35885.167783989105,1192.2410829382195,Female,Offer3,East,5394,Brand2,In_Person,Phone,Personalized_Email,0,11622.591133072676,52093.67328881705
19,4,21000.0,16212.30327433017,4755.050673213287,Male,Offer3,West,5395,Brand4,Online,Phone,Personalized_Email,1,32.64605245654275,20579.22185749091
66,0,48600.0,35690.48473387224,1157.4675964827743,Female,Offer3,North,5396,Brand3,Phone,In_Person,Generic_App_Notification,0,11752.047669644986,48267.76288291872
19,4,21200.0,16323.43192939111,4822.05055934835,Male,Offer3,South,5397,Brand4,Online,In_Person,Personalized_Email,0,54.51751126053568,22221.764160859675
68,0,48100.0,35165.42132624217,1220.913765458462,Female,Offer1,South,5398,Brand4,Online,In_Person,Generic_App_Notification,0,11713.664908299368,46978.41626691477
20,4,22000.0,17006.87624829472,4777.55845143095,Male,Offer2,South,5399,Brand3,In_Person,Phone,Generic_App_Notification,0,215.56530027432927,22785.456565883374
68,0,48100.0,35178.788202478376,1194.6532594368716,Female,Offer1,South,5400,Brand2,In_Person,Online,Generic_App_Notification,0,11726.558538084751,48227.87330972719
67,0,48600.0,35715.23385275144,1221.6070721212884,Female,Offer2,East,5401,Brand4,Online,Phone,Generic_App_Notification,0,11663.159075127274,52215.83542892149
67,0,48700.0,35742.568756230394,1136.2537313925975,Female,Offer1,West,5402,Brand4,Online,In_Person,Generic_App_Notification,0,11821.17751237701,56491.16905162538
67,0,48100.0,35193.16557472126,1184.1076414983313,Female,Offer3,North,5403,Brand1,Phone,In_Person,Generic_App_Notification,0,11722.726783780412,52595.64794279227
19,4,20300.0,15504.39201663543,4870.362488437701,Male,Offer3,South,5404,Brand4,Phone,Online,Generic_App_Notification,0,-74.75450507313053,20915.594457191302
20,4,21700.0,16820.68256649488,4757.383039910582,Male,Offer3,South,5405,Brand3,In_Person,Phone,Personalized_Email,0,121.93439359453714,21341.423073231515
68,0,48400.0,35552.70346444351,1147.790330448929,Female,Offer3,South,5406,Brand1,Phone,Online,Personalized_Email,1,11699.50620510756,47578.3542903544
68,0,48600.0,35577.731824563496,1110.6253799525043,Female,Offer1,South,5407,Brand2,Phone,Phone,Generic_App_Notification,0,11911.642795484,56788.00608044938
21,4,21700.0,16757.92601693229,4746.0621739416965,Male,Offer2,South,5408,Brand1,In_Person,In_Person,Generic_App_Notification,0,196.0118091260119,21084.39537609748
67,0,47900.0,35008.662294220834,1155.4628623190124,Female,Offer1,South,5409,Brand3,Phone,Online,Generic_App_Notification,0,11735.874843460151,51824.59388661568
67,0,48500.0,35484.13854529047,1082.2028319737808,Female,Offer1,North,5410,Brand3,Online,Online,Generic_App_Notification,0,11933.658622735747,49625.193714751455
20,4,20900.0,16025.50308425695,4687.721746178729,Male,Offer1,South,5411,Brand1,Phone,Phone,Personalized_Email,0,186.775169564321,19554.28124816328
21,4,20400.0,15582.101515069648,4739.811703697623,Male,Offer1,West,5412,Brand2,In_Person,Phone,Personalized_Email,0,78.08678123272966,20228.768779821057
21,4,20800.0,15962.581466812266,4765.177793772643,Male,Offer1,North,5413,Brand1,Online,Phone,Personalized_Email,0,72.24073941509141,20149.70861623909
66,0,47900.0,35100.35659817368,1214.096789258264,Female,Offer3,East,5414,Brand2,Phone,In_Person,Personalized_Email,0,11585.54661256806,47212.356637879144
