Chain,Previous_Interactions,Sales_Price,Purchase_Price,Sales_Expense,Gender,Offer_ID,Market,Customer_ID,Brand,Channel,Preferred_Channel,Offer_Incentive_Sent_Via,Conversion,Profit
66,0,48300.0,35402.314796969906,1237.8319521116257,Female,Offer2,South,4299,Brand3,Phone,In_Person,Generic_App_Notification,0,11659.85325091847
20,4,20400.0,15571.508135897173,4777.564972669731,Male,Offer1,East,4300,Brand4,Phone,Phone,Generic_App_Notification,0,50.92689143309599
68,0,48200.0,35263.67680997891,1109.8000014978686,Female,Offer1,North,4301,Brand4,Online,Online,Personalized_Email,0,11826.52318852322
68,0,47500.0,34680.39401058998,1069.9939633522654,Female,Offer2,South,4302,Brand1,In_Person,Phone,Generic_App_Notification,0,11749.612026057752
67,0,49100.0,36138.19237060315,1089.3701236030442,Female,Offer2,South,4303,Brand1,In_Person,Phone,Generic_App_Notification,0,11872.437505793803
21,4,21000.0,16088.100058364584,4830.738151961179,Male,Offer2,North,4304,Brand4,Online,Phone,Generic_App_Notification,0,81.1617896742373
21,4,21500.0,16534.462715357753,4894.099073479068,Male,Offer2,East,4305,Brand2,In_Person,Phone,Generic_App_Notification,0,71.4382111631794
67,0,49300.0,36171.96430502515,1091.9857962167705,Female,Offer1,East,4306,Brand4,Online,Online,Personalized_Email,0,12036.049898758083
68,0,20600.0,11918.649628444296,4861.763709401795,Male,Offer1,East,4307,Brand4,Phone,In_Person,Personalized_Email,1,3819.5866621539103
66,0,48800.0,35951.47082690884,1149.5966366603357,Female,Offer2,West,4308,Brand1,Phone,In_Person,Personalized_Email,1,11698.932536430828
68,4,47900.0,39479.747907449506,4787.078894303474,Female,Offer1,West,4309,Brand1,Online,Online,Personalized_Email,1,3633.17319824702
20,4,21200.0,16258.364625747176,4882.31404011901,Male,Offer2,West,4310,Brand2,Phone,Online,Generic_App_Notification,0,59.32133413381598
67,0,48000.0,35096.20434607354,1109.3259841565823,Female,Offer2,South,4311,Brand2,Phone,Phone,Generic_App_Notification,0,11794.469669769882
68,0,47900.0,35087.88266870633,1156.708415969157,Female,Offer2,South,4312,Brand3,Online,Phone,Generic_App_Notification,0,11655.408915324517
20,4,21100.0,16275.989916688975,4755.455752523436,Male,Offer2,North,4313,Brand4,Phone,Online,Generic_App_Notification,1,68.55433078759052
68,0,48000.0,35095.019428121785,1193.1931726441824,Female,Offer1,East,4314,Brand1,In_Person,In_Person,Generic_App_Notification,0,11711.787399234034
21,4,21600.0,16700.647627857645,4782.969905651735,Male,Offer2,South,4315,Brand2,Phone,Phone,Generic_App_Notification,0,116.38246649062104
68,0,48100.0,35219.39604133628,1204.843312931578,Female,Offer2,South,4316,Brand3,Online,Online,Personalized_Email,0,11675.760645732142
21,4,21200.0,16286.623328235382,4803.592831585431,Male,Offer2,East,4317,Brand3,In_Person,Online,Personalized_Email,0,109.78384017918324
19,4,21100.0,16227.79592549174,4791.983622692767,Male,Offer2,East,4318,Brand1,In_Person,Online,Personalized_Email,0,80.2204518154922
68,0,48500.0,35519.515550732634,1139.0213385955162,Female,Offer2,North,4319,Brand1,Phone,Phone,Generic_App_Notification,0,11841.46311067185
20,4,21000.0,16153.579057248457,4756.304091137634,Male,Offer2,West,4320,Brand3,In_Person,Online,Generic_App_Notification,0,90.11685161391142
67,4,47900.0,39489.42951505881,4835.02000622777,Female,Offer1,West,4321,Brand2,Online,In_Person,Personalized_Email,1,3575.5504787134223
21,4,20800.0,15936.365675632587,4759.893053160175,Male,Offer1,East,4322,Brand3,In_Person,Online,Generic_App_Notification,0,103.74127120723732
20,4,20900.0,15978.223928344409,4811.416711499561,Male,Offer1,East,4323,Brand4,Phone,Phone,Generic_App_Notification,0,110.35936015603238
21,4,21400.0,16527.47876689383,4866.592938018228,Male,Offer3,North,4324,Brand4,Phone,In_Person,Generic_App_Notification,0,5.928295087942388
20,4,21700.0,16834.124518641493,4794.046177797492,Male,Offer3,North,4325,Brand1,In_Person,In_Person,Generic_App_Notification,0,71.82930356101497
67,0,47700.0,34995.02161364002,1286.3952764631804,Female,Offer3,East,4326,Brand2,Online,Online,Personalized_Email,0,11418.5831098968
21,4,21100.0,16234.15625627944,4826.378732000878,Male,Offer1,North,4327,Brand2,Online,Online,Personalized_Email,0,39.465011719680206
68,0,48600.0,35737.327750102886,1156.9498459404451,Female,Offer3,South,4328,Brand4,Phone,In_Person,Generic_App_Notification,0,11705.722403956668
20,4,21200.0,16358.66259401881,4775.574637896074,Male,Offer3,East,4329,Brand3,Phone,Online,Personalized_Email,0,65.76276808512011
19,4,21500.0,16571.85339898384,4743.0107079441705,Male,Offer2,South,4330,Brand1,Online,Phone,Generic_App_Notification,0,185.1358930719898
20,4,21100.0,16257.012489549625,4767.157257558555,Male,Offer3,North,4331,Brand3,In_Person,In_Person,Generic_App_Notification,0,75.83025289182206
19,4,20900.0,15973.94009834209,4792.533353351738,Male,Offer1,North,4332,Brand3,In_Person,Online,Personalized_Email,0,133.52654830617666
20,4,20700.0,15848.38702792953,4770.241736828622,Male,Offer1,North,4333,Brand3,In_Person,In_Person,Generic_App_Notification,0,81.37123524185154
20,4,20900.0,15973.108646427369,4853.746938696573,Male,Offer1,West,4334,Brand2,In_Person,Online,Generic_App_Notification,0,73.14441487605836
20,4,21400.0,16470.542478303298,4828.535720341712,Male,Offer3,East,4335,Brand4,Online,Online,Generic_App_Notification,0,100.92180135499076
67,0,48300.0,35519.95797841537,1235.107583483173,Female,Offer3,South,4336,Brand2,Phone,Phone,Generic_App_Notification,0,11544.934438101458
20,4,20700.0,15850.372247614898,4762.821784258696,Male,Offer1,South,4337,Brand4,Phone,Online,Generic_App_Notification,0,86.80596812640579
67,0,48600.0,35679.12450655539,1161.8166198790889,Female,Offer1,East,4338,Brand1,In_Person,Online,Generic_App_Notification,0,11759.058873565516
20,4,21000.0,16107.55017671841,4812.79920203322,Male,Offer1,North,4339,Brand1,Online,Online,Generic_App_Notification,0,79.65062124836913
67,0,47900.0,35119.88610544192,1184.6451619895531,Female,Offer3,South,4340,Brand3,Online,Phone,Personalized_Email,1,11595.46873256853
20,4,20600.0,15852.240453849136,4831.569346984645,Male,Offer3,East,4341,Brand4,In_Person,Online,Generic_App_Notification,0,-83.80980083378017
68,0,48300.0,35432.77136273701,1141.1413165389392,Female,Offer3,West,4342,Brand4,In_Person,Online,Personalized_Email,0,11726.087320724051
20,4,21400.0,16545.03657549979,4810.298418294955,Male,Offer3,West,4343,Brand4,In_Person,Online,Generic_App_Notification,0,44.66500620525403
20,4,21200.0,16281.757431961987,4777.913852012192,Male,Offer2,South,4344,Brand3,Phone,In_Person,Generic_App_Notification,0,140.32871602581872
21,4,21200.0,16325.178205490614,4761.635278579995,Male,Offer2,East,4345,Brand3,In_Person,Phone,Personalized_Email,1,113.1865159293866
67,0,48100.0,35220.65634769157,1174.3164588191814,Female,Offer1,West,4346,Brand1,Phone,In_Person,Generic_App_Notification,0,11705.02719348925
20,4,21200.0,16407.59840287377,4767.427235613105,Male,Offer3,West,4347,Brand2,Online,Phone,Personalized_Email,0,24.974361513129224
20,4,20900.0,16049.413431577696,4777.5088354494765,Male,Offer1,West,4348,Brand4,Online,Phone,Personalized_Email,1,73.0777329728262
67,0,48500.0,35620.1366967787,1134.3689581023252,Female,Offer2,West,4349,Brand4,Phone,In_Person,Generic_App_Notification,0,11745.494345118972
21,4,20900.0,15973.717055323496,4867.530692839493,Male,Offer1,South,4350,Brand2,Phone,Phone,Generic_App_Notification,0,58.75225183700968
20,4,21000.0,16182.91381342649,4864.1298149994545,Male,Offer3,South,4351,Brand4,Phone,Phone,Generic_App_Notification,0,-47.04362842594492
67,0,48400.0,35518.97371722204,1237.318813888974,Female,Offer3,North,4352,Brand3,Phone,In_Person,Generic_App_Notification,0,11643.707468888984
21,4,21300.0,16450.865991887455,4849.96182369366,Male,Offer3,South,4353,Brand3,In_Person,Online,Generic_App_Notification,0,-0.827815581114919
68,0,48100.0,35257.063687933434,1153.1352359007597,Female,Offer3,North,4354,Brand4,Online,Phone,Personalized_Email,0,11689.801076165806
20,4,21100.0,16189.58564484386,4801.941802212939,Male,Offer2,South,4355,Brand3,In_Person,In_Person,Personalized_Email,0,108.47255294319984
67,0,48400.0,35465.7779831475,1150.8655316816432,Female,Offer1,South,4356,Brand3,Phone,Phone,Generic_App_Notification,0,11783.356485170858
67,0,48300.0,35470.19695677641,1196.3545608712998,Female,Offer3,West,4357,Brand4,In_Person,In_Person,Personalized_Email,0,11633.44848235229
66,0,49000.0,36033.91304112782,1114.6539352244947,Female,Offer3,West,4358,Brand1,In_Person,Online,Generic_App_Notification,0,11851.433023647687
21,4,21200.0,16314.214585942553,4816.169638455478,Male,Offer1,North,4359,Brand2,Online,Phone,Personalized_Email,0,69.61577560197111
20,4,21300.0,16435.911650412683,4826.416433919598,Male,Offer3,East,4360,Brand3,In_Person,Online,Generic_App_Notification,0,37.67191566771908
21,4,20900.0,15988.965952389615,4859.136566982663,Male,Offer1,West,4361,Brand1,Online,Online,Personalized_Email,0,51.89748062772196
67,4,48200.0,39949.16224140642,4791.381580364146,Female,Offer1,West,4362,Brand3,Phone,In_Person,Personalized_Email,1,3459.456178229435
68,0,48800.0,35790.88620598475,1068.3857194123648,Female,Offer2,North,4363,Brand3,In_Person,Phone,Generic_App_Notification,0,11940.728074602885
67,0,48100.0,35259.75022717969,1162.4803212399038,Female,Offer3,East,4364,Brand2,Phone,Phone,Generic_App_Notification,0,11677.769451580403
66,0,48300.0,35529.25610712296,1135.381470236852,Female,Offer3,West,4365,Brand3,Online,Phone,Generic_App_Notification,0,11635.36242264019
21,4,21400.0,16517.914354677676,4758.226227749504,Male,Offer2,South,4366,Brand2,Phone,Phone,Personalized_Email,0,123.85941757282036
68,0,48800.0,35812.10688678607,1147.6771186708504,Female,Offer1,East,4367,Brand2,Phone,Phone,Personalized_Email,0,11840.215994543085
67,0,48200.0,35340.801093184375,1202.453023250558,Female,Offer2,South,4368,Brand2,Online,In_Person,Personalized_Email,0,11656.745883565069
21,4,21900.0,16991.28949200282,4918.943315022494,Male,Offer3,South,4369,Brand1,Phone,Phone,Generic_App_Notification,0,-10.232807025313376
21,4,21600.0,16554.7586389225,4912.952219522038,Male,Offer1,South,4370,Brand4,Phone,Online,Generic_App_Notification,0,132.2891415554623
20,4,22000.0,17110.93686718788,4777.338694575648,Male,Offer3,South,4371,Brand1,Phone,Online,Generic_App_Notification,0,111.72443823647154
68,0,47900.0,35128.93265205712,1117.8316988294523,Female,Offer3,South,4372,Brand4,In_Person,Phone,Personalized_Email,0,11653.235649113429
68,4,48400.0,40013.2048866243,4781.794975733699,Female,Offer1,West,4373,Brand4,Phone,In_Person,Generic_App_Notification,1,3605.0001376420023
20,4,21600.0,16717.355378865876,4794.359970650672,Male,Offer3,North,4374,Brand2,Online,In_Person,Generic_App_Notification,0,88.28465048345242
67,0,48500.0,35600.81155196749,1211.40582025508,Female,Offer1,East,4375,Brand3,In_Person,Phone,Personalized_Email,0,11687.78262777743
66,0,49000.0,35999.10257117271,1123.1911868003924,Female,Offer2,North,4376,Brand2,In_Person,Online,Generic_App_Notification,0,11877.706242026896
67,4,48200.0,39791.9831332751,4850.069615156703,Female,Offer1,West,4377,Brand3,Online,Phone,Personalized_Email,1,3557.947251568199
68,0,21200.0,12277.043633780127,4780.089502684392,Male,Offer1,South,4378,Brand4,Phone,Phone,Generic_App_Notification,0,4142.866863535481
67,0,49000.0,36098.71676387636,1182.821471975938,Female,Offer3,West,4379,Brand2,In_Person,Phone,Personalized_Email,0,11718.461764147703
20,4,20700.0,15854.623243462076,4811.611079980263,Male,Offer1,South,4380,Brand3,In_Person,In_Person,Personalized_Email,0,33.76567655766121
67,0,22400.0,13293.487533421743,4745.524392970379,Male,Offer1,West,4381,Brand1,In_Person,In_Person,Personalized_Email,1,4360.988073607876
66,0,48200.0,35336.76209521976,1208.6355900151225,Female,Offer1,West,4382,Brand3,Phone,Online,Personalized_Email,0,11654.602314765116
68,0,48500.0,35554.65611182648,1137.9580153490906,Female,Offer1,East,4383,Brand2,In_Person,Online,Generic_App_Notification,0,11807.38587282443
69,0,48200.0,35276.79433250727,1119.5064830679644,Female,Offer2,South,4384,Brand1,Online,Phone,Generic_App_Notification,0,11803.699184424766
68,0,20900.0,12080.355019895826,4859.148103008603,Male,Offer1,North,4385,Brand3,Phone,Online,Personalized_Email,1,3960.496877095571
20,4,21100.0,16273.26356494544,4766.498402430999,Male,Offer2,West,4386,Brand3,Online,Phone,Generic_App_Notification,0,60.2380326235625
67,0,48000.0,35206.138750582504,1183.1922409938306,Female,Offer3,South,4387,Brand3,Online,Online,Personalized_Email,0,11610.669008423663
21,4,21500.0,16672.417581496386,4812.664966273527,Male,Offer3,South,4388,Brand3,In_Person,Phone,Generic_App_Notification,0,14.917452230087292
22,4,21800.0,16872.313168489647,4793.86744312471,Male,Offer2,North,4389,Brand3,In_Person,In_Person,Personalized_Email,0,133.81938838564292
67,0,48000.0,35208.93609247602,1180.3869260844226,Female,Offer3,South,4390,Brand1,In_Person,Phone,Personalized_Email,0,11610.67698143956
20,4,20900.0,16021.74390453788,4717.710329351494,Male,Offer2,South,4391,Brand4,Online,In_Person,Generic_App_Notification,0,160.54576611062475
67,0,48600.0,35624.29920856344,1103.7324837295369,Female,Offer1,South,4392,Brand1,Phone,In_Person,Generic_App_Notification,0,11871.968307707024
20,4,21300.0,16442.881585823136,4773.897987364565,Male,Offer2,West,4393,Brand1,In_Person,Online,Personalized_Email,0,83.22042681229959
67,0,48500.0,35639.863841276405,1170.9852172991457,Female,Offer2,West,4394,Brand1,In_Person,Online,Personalized_Email,0,11689.15094142445
67,0,49200.0,36179.1035543264,1133.871868226116,Female,Offer1,East,4395,Brand4,Online,In_Person,Generic_App_Notification,0,11887.024577447482
68,0,48000.0,35202.81387364901,1157.6688803505094,Female,Offer3,East,4396,Brand2,Phone,Phone,Generic_App_Notification,0,11639.517246000483
66,0,48600.0,35662.43904666956,1134.4660275126755,Female,Offer2,South,4397,Brand4,Online,Phone,Generic_App_Notification,0,11803.094925817762
67,0,48700.0,35755.820067691966,1147.665498679418,Female,Offer1,West,4398,Brand1,In_Person,Online,Personalized_Email,0,11796.514433628616
21,4,20700.0,15794.484798927198,4808.002118660654,Male,Offer1,South,4399,Brand3,Online,Phone,Generic_App_Notification,0,97.51308241214429
68,0,47800.0,34982.21354010241,1204.9233056530738,Female,Offer2,West,4400,Brand3,In_Person,Phone,Generic_App_Notification,0,11612.863154244513
68,0,47800.0,34919.30240096099,1171.7646886904254,Female,Offer2,North,4401,Brand1,Phone,Phone,Personalized_Email,0,11708.932910348589
66,0,48200.0,35328.497942242095,1131.911278070679,Female,Offer1,East,4402,Brand3,Online,In_Person,Generic_App_Notification,0,11739.590779687229
67,0,48700.0,35714.41978026394,1132.255064121283,Female,Offer1,West,4403,Brand1,In_Person,In_Person,Generic_App_Notification,0,11853.325155614775
20,4,21600.0,16688.28668575984,4912.894171961481,Male,Offer3,West,4404,Brand3,In_Person,Phone,Generic_App_Notification,0,-1.1808577213232638
21,4,21000.0,16132.71448140868,4826.084211186439,Male,Offer2,South,4405,Brand4,In_Person,Online,Generic_App_Notification,0,41.20130740487912
66,0,48400.0,35546.05785169692,1228.812294596347,Female,Offer2,West,4406,Brand2,In_Person,Phone,Generic_App_Notification,0,11625.129853706734
20,4,20600.0,15746.391411356948,4793.186925819953,Male,Offer2,North,4407,Brand2,Online,Online,Generic_App_Notification,0,60.42166282309881
67,0,48200.0,35387.30692682722,1189.7107345596628,Female,Offer3,East,4408,Brand4,In_Person,In_Person,Personalized_Email,0,11622.982338613114
20,4,21700.0,16824.461703752855,4751.969332202878,Male,Offer3,North,4409,Brand4,Online,Phone,Generic_App_Notification,0,123.56896404426698
21,4,21900.0,16952.81020969017,4850.415920751935,Male,Offer3,South,4410,Brand1,In_Person,Phone,Generic_App_Notification,0,96.7738695578937
67,0,48500.0,35552.41547408671,1153.119178615086,Female,Offer2,North,4411,Brand1,Online,Online,Personalized_Email,0,11794.465347298205
19,4,21600.0,16702.655995681223,4882.750889412696,Male,Offer3,East,4412,Brand1,Online,Online,Personalized_Email,0,14.5931149060807
68,0,48200.0,35264.15181050051,1253.847185388118,Female,Offer1,East,4413,Brand3,In_Person,Phone,Generic_App_Notification,0,11682.001004111366
67,0,48100.0,35267.40041283918,1189.7592677344994,Female,Offer3,North,4414,Brand1,In_Person,Phone,Generic_App_Notification,0,11642.840319426316
20,4,20400.0,15541.08006261551,4804.318391636933,Male,Offer1,West,4415,Brand4,In_Person,Online,Generic_App_Notification,0,54.60154574755688
66,0,48700.0,35822.085819823245,1258.0895136460174,Female,Offer1,West,4416,Brand2,In_Person,In_Person,Personalized_Email,0,11619.824666530738
21,4,21300.0,16409.9757308596,4743.545570971178,Male,Offer2,South,4417,Brand3,Phone,Online,Personalized_Email,0,146.47869816922412
20,4,21000.0,16166.45026470851,4802.049833177109,Male,Offer3,North,4418,Brand1,In_Person,Phone,Personalized_Email,0,31.499902114381257
20,4,21200.0,16336.24630351474,4742.607787988838,Male,Offer2,East,4419,Brand3,In_Person,In_Person,Generic_App_Notification,0,121.14590849642082
66,0,48600.0,35712.71356143559,1149.374884667801,Female,Offer1,West,4420,Brand3,In_Person,In_Person,Generic_App_Notification,0,11737.911553896613
21,4,21400.0,16531.32510617591,4852.445459267144,Male,Offer3,South,4421,Brand1,Online,In_Person,Personalized_Email,0,16.229434556945307
20,4,21300.0,16397.96160934841,4734.629221263873,Male,Offer2,North,4422,Brand3,In_Person,In_Person,Generic_App_Notification,0,167.4091693877158
20,4,21400.0,16464.52985819274,4812.481058315712,Male,Offer2,North,4423,Brand2,Online,Phone,Generic_App_Notification,0,122.9890834915459
66,0,48600.0,35784.95213636446,1221.148753364998,Female,Offer3,East,4424,Brand4,Online,In_Person,Personalized_Email,0,11593.899110270542
21,4,21500.0,16609.84065425189,4932.640958486915,Male,Offer3,East,4425,Brand4,Online,Online,Generic_App_Notification,0,-42.48161273880487
68,0,47900.0,35198.76816246808,1186.7592602887755,Female,Offer3,South,4426,Brand2,Online,Online,Personalized_Email,0,11514.472577243148
21,4,21000.0,16165.525686399344,4762.702897141984,Male,Offer2,East,4427,Brand3,Phone,Online,Personalized_Email,1,71.7714164586705
68,0,47600.0,34836.09404820264,1217.228897225561,Female,Offer3,East,4428,Brand1,In_Person,Phone,Generic_App_Notification,1,11546.677054571795
20,4,21100.0,16244.548981063615,4870.450720028386,Male,Offer2,South,4429,Brand3,Online,In_Person,Generic_App_Notification,0,-14.999701091999668
68,0,48500.0,35534.63690237939,1154.2130091497563,Female,Offer2,North,4430,Brand2,In_Person,Online,Generic_App_Notification,0,11811.150088470857
20,4,21200.0,16330.814089381109,4875.130801328357,Male,Offer3,East,4431,Brand3,Online,Online,Generic_App_Notification,0,-5.944890709463834
67,0,48300.0,35372.06612125522,1161.0845579569216,Female,Offer1,East,4432,Brand4,Phone,Online,Generic_App_Notification,0,11766.849320787856
20,4,20800.0,15820.797715710472,4800.649512742251,Male,Offer1,South,4433,Brand3,Online,In_Person,Generic_App_Notification,0,178.55277154727628
21,4,21300.0,16334.735745732574,4816.3030493399,Male,Offer1,South,4434,Brand2,In_Person,Online,Generic_App_Notification,0,148.9612049275256
21,4,20900.0,16060.57746332755,4912.8529203033595,Male,Offer3,West,4435,Brand4,In_Person,In_Person,Personalized_Email,0,-73.43038363091
20,4,21300.0,16410.28068769713,4861.80041821729,Male,Offer2,North,4436,Brand3,Phone,In_Person,Personalized_Email,0,27.918894085580177
21,4,21500.0,16602.277286885244,4797.119570779578,Male,Offer2,South,4437,Brand3,In_Person,In_Person,Generic_App_Notification,0,100.60314233517784
21,4,21100.0,16231.296657530876,4792.105903371771,Male,Offer2,East,4438,Brand4,In_Person,Phone,Generic_App_Notification,0,76.59743909735425
67,4,48300.0,39826.90000629196,4827.7982256624355,Female,Offer1,West,4439,Brand1,Online,Phone,Personalized_Email,1,3645.301768045606
67,0,48400.0,35516.71728607805,1139.3490945424885,Female,Offer2,South,4440,Brand4,In_Person,In_Person,Generic_App_Notification,0,11743.933619379462
68,0,47600.0,34742.216699876175,1190.9138502698231,Female,Offer1,West,4441,Brand1,Online,In_Person,Generic_App_Notification,0,11666.869449854004
20,4,20700.0,15850.059283850407,4800.8637210679835,Male,Offer1,West,4442,Brand2,Phone,Phone,Personalized_Email,0,49.07699508160749
68,0,48600.0,35592.203616704384,1111.8034255317646,Female,Offer3,North,4443,Brand2,In_Person,Phone,Generic_App_Notification,0,11895.99295776385
66,4,48000.0,39660.72704220888,4794.006944373596,Female,Offer1,West,4444,Brand4,Online,In_Person,Personalized_Email,1,3545.2660134175276
67,0,48000.0,35209.723898347365,1219.468107240577,Female,Offer2,South,4445,Brand4,In_Person,Phone,Personalized_Email,0,11570.807994412058
67,0,48100.0,35260.03644849113,1166.5739374277507,Female,Offer1,West,4446,Brand2,Online,Online,Generic_App_Notification,0,11673.389614081116
68,0,47200.0,34411.880241064246,1218.461958025568,Female,Offer1,East,4447,Brand1,Phone,In_Person,Personalized_Email,0,11569.657800910189
67,0,48700.0,35849.07647798435,1161.2492081774992,Female,Offer3,South,4448,Brand2,Online,In_Person,Personalized_Email,0,11689.674313838148
21,4,21400.0,16487.39722800796,4891.794896586789,Male,Offer3,South,4449,Brand4,In_Person,Phone,Generic_App_Notification,0,20.80787540525307
66,0,48100.0,35283.895148242045,1216.5235235618352,Female,Offer1,West,4450,Brand2,Online,Online,Generic_App_Notification,0,11599.58132819612
20,4,21500.0,16612.338942324823,4808.278426020417,Male,Offer2,North,4451,Brand4,In_Person,Phone,Generic_App_Notification,0,79.38263165476019
67,4,48400.0,39850.01905831078,4799.186958524672,Female,Offer1,West,4452,Brand4,Phone,Online,Personalized_Email,1,3750.793983164544
68,0,47900.0,35092.8867903049,1138.648792318044,Female,Offer3,East,4453,Brand2,Online,Online,Generic_App_Notification,0,11668.464417377054
20,4,20200.0,15432.316531240253,4772.74388213989,Male,Offer2,East,4454,Brand1,In_Person,In_Person,Generic_App_Notification,0,-5.060413380142563
20,4,21100.0,16324.381402404804,4729.627671064579,Male,Offer3,East,4455,Brand3,In_Person,Online,Personalized_Email,0,45.99092653061689
20,4,20600.0,15703.166177081952,4724.051782096975,Male,Offer1,West,4456,Brand2,In_Person,In_Person,Personalized_Email,0,172.78204082107277
21,4,21200.0,16326.050318874972,4790.061167693981,Male,Offer3,East,4457,Brand3,Online,Online,Generic_App_Notification,0,83.88851343104761
68,0,47800.0,34960.17917950747,1188.9742014986955,Female,Offer1,North,4458,Brand2,Online,In_Person,Personalized_Email,0,11650.846618993835
68,0,48000.0,35097.41804132214,1149.1222991706238,Female,Offer1,East,4459,Brand3,Online,Online,Generic_App_Notification,0,11753.459659507236
21,4,20900.0,16045.532426957783,4751.19405117638,Male,Offer2,North,4460,Brand1,Phone,Phone,Personalized_Email,1,103.2735218658372
68,0,48600.0,35647.89598324875,1100.681728285756,Female,Offer2,North,4461,Brand1,In_Person,Online,Generic_App_Notification,0,11851.422288465492
69,0,48000.0,35145.886902923885,1146.5525174529448,Female,Offer3,South,4462,Brand2,In_Person,Phone,Personalized_Email,0,11707.56057962317
67,0,48300.0,35303.4520066261,1166.1801091086895,Female,Offer1,North,4463,Brand4,Phone,Online,Generic_App_Notification,0,11830.367884265208
68,0,48200.0,35354.58266405109,1185.5116827094712,Female,Offer3,North,4464,Brand3,Phone,Online,Generic_App_Notification,0,11659.905653239435
68,0,47300.0,34586.35585785282,1266.0666641940495,Female,Offer3,North,4465,Brand4,Online,In_Person,Personalized_Email,0,11447.577477953131
67,0,48000.0,35288.93618253066,1262.893492968689,Female,Offer3,East,4466,Brand4,Online,Online,Personalized_Email,0,11448.170324500648
67,0,48700.0,35737.89041472183,1160.9799976468598,Female,Offer1,West,4467,Brand4,Online,Online,Personalized_Email,0,11801.129587631312
68,4,48500.0,39956.24341046923,4867.570163216415,Female,Offer1,West,4468,Brand1,Online,Online,Personalized_Email,1,3676.186426314356
19,4,21900.0,17082.35249962831,4764.226100304719,Male,Offer3,South,4469,Brand2,Online,Phone,Generic_App_Notification,0,53.42140006697264
20,4,21100.0,16229.108954730453,4843.208093690738,Male,Offer2,East,4470,Brand2,Online,In_Person,Generic_App_Notification,0,27.6829515788113
68,0,21300.0,12400.05863711336,4859.417370637761,Male,Offer1,South,4471,Brand1,Phone,In_Person,Personalized_Email,1,4040.523992248877
19,4,21100.0,16283.7559972968,4814.513477790356,Male,Offer3,South,4472,Brand1,Phone,Online,Personalized_Email,1,1.730524912843066
20,4,21400.0,16434.22994395172,4806.488152163667,Male,Offer1,South,4473,Brand2,Phone,Online,Generic_App_Notification,0,159.2819038846137
68,0,48000.0,35035.322979510376,1120.0694721450377,Female,Offer1,North,4474,Brand4,In_Person,Phone,Generic_App_Notification,0,11844.607548344586
68,0,48500.0,35488.88037163499,1171.9149817711022,Female,Offer2,North,4475,Brand3,In_Person,Online,Generic_App_Notification,0,11839.204646593911
20,4,21400.0,16550.78973528031,4868.01512216875,Male,Offer3,North,4476,Brand3,Online,In_Person,Personalized_Email,0,-18.804857449058545
20,4,21000.0,16096.46194977172,4832.108366554517,Male,Offer1,East,4477,Brand3,Phone,In_Person,Generic_App_Notification,0,71.42968367376216
67,0,48200.0,35339.89282420473,1207.715551492999,Female,Offer1,East,4478,Brand4,In_Person,Phone,Generic_App_Notification,0,11652.391624302269
67,4,48800.0,40272.02022743994,4902.850683619803,Female,Offer1,West,4479,Brand2,In_Person,Phone,Personalized_Email,1,3625.1290889402553
21,4,21900.0,16999.554140808898,4872.167806777834,Male,Offer3,North,4480,Brand1,Phone,In_Person,Generic_App_Notification,0,28.27805241327178
20,4,21300.0,16402.53902572759,4724.327576054544,Male,Offer2,East,4481,Brand2,In_Person,Phone,Personalized_Email,0,173.13339821786576
66,0,48500.0,35676.063589257355,1172.700132159519,Female,Offer3,North,4482,Brand4,In_Person,Online,Generic_App_Notification,0,11651.236278583125
67,4,48100.0,39685.37027972156,4742.764484228723,Female,Offer1,West,4483,Brand1,Phone,Online,Personalized_Email,1,3671.865236049718
67,0,48400.0,35546.52307599497,1154.2013226280874,Female,Offer2,East,4484,Brand4,In_Person,Phone,Generic_App_Notification,0,11699.275601376945
21,4,21400.0,16485.16400322041,4819.971343484885,Male,Offer2,East,4485,Brand3,Phone,In_Person,Generic_App_Notification,0,94.86465329470592
68,0,48600.0,35591.50162592307,1107.4224780110703,Female,Offer1,North,4486,Brand3,In_Person,Phone,Generic_App_Notification,0,11901.075896065851
20,4,21800.0,16823.064340073262,4898.411064521189,Male,Offer3,South,4487,Brand4,Phone,In_Person,Personalized_Email,0,78.52459540554901
67,4,48000.0,39491.49346029273,4770.578200884051,Female,Offer1,West,4488,Brand1,In_Person,Phone,Personalized_Email,1,3737.928338823218
20,4,21300.0,16502.35492381964,4781.286516157293,Male,Offer3,West,4489,Brand1,In_Person,Phone,Generic_App_Notification,0,16.358560023068094
68,4,48000.0,39548.1126275622,4772.926341742438,Female,Offer1,West,4490,Brand2,Phone,Phone,Personalized_Email,1,3678.961030695361
68,0,21000.0,12155.39219279425,4859.149064808875,Male,Offer1,North,4491,Brand3,In_Person,Online,Generic_App_Notification,1,3985.458742396875
21,4,20900.0,16011.37961969685,4850.709534704946,Male,Offer1,North,4492,Brand2,Phone,Online,Generic_App_Notification,0,37.9108455982032
21,4,20600.0,15766.23548772712,4830.030625633575,Male,Offer2,East,4493,Brand2,Phone,In_Person,Generic_App_Notification,0,3.733886639303819
20,4,21700.0,16844.971779235737,4847.078459690231,Male,Offer3,West,4494,Brand4,In_Person,Phone,Personalized_Email,0,7.949761074031812
